"t";"evento";"sujeto";"fase";"sesion"
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;12;"M328";"acq";15
0;51;"M328";"acq";15
143;12;"M328";"acq";15
153;12;"M328";"acq";15
156;12;"M328";"acq";15
164;11;"M328";"acq";15
174;11;"M328";"acq";15
181;11;"M328";"acq";15
213;11;"M328";"acq";15
291;11;"M328";"acq";15
309;11;"M328";"acq";15
321;12;"M328";"acq";15
350;12;"M328";"acq";15
357;11;"M328";"acq";15
365;11;"M328";"acq";15
372;11;"M328";"acq";15
379;11;"M328";"acq";15
396;11;"M328";"acq";15
400;11;"M328";"acq";15
414;11;"M328";"acq";15
437;11;"M328";"acq";15
443;11;"M328";"acq";15
496;11;"M328";"acq";15
506;11;"M328";"acq";15
522;12;"M328";"acq";15
543;11;"M328";"acq";15
609;11;"M328";"acq";15
609;21;"M328";"acq";15
617;12;"M328";"acq";15
659;31;"M328";"acq";15
759;51;"M328";"acq";15
835;12;"M328";"acq";15
1123;12;"M328";"acq";15
1126;12;"M328";"acq";15
1127;12;"M328";"acq";15
1191;12;"M328";"acq";15
1243;12;"M328";"acq";15
1252;12;"M328";"acq";15
1253;12;"M328";"acq";15
1257;12;"M328";"acq";15
1264;11;"M328";"acq";15
1282;11;"M328";"acq";15
1297;11;"M328";"acq";15
1336;11;"M328";"acq";15
1351;11;"M328";"acq";15
1406;11;"M328";"acq";15
1406;21;"M328";"acq";15
1415;12;"M328";"acq";15
1456;31;"M328";"acq";15
1556;51;"M328";"acq";15
1816;11;"M328";"acq";15
1830;12;"M328";"acq";15
1833;12;"M328";"acq";15
1835;12;"M328";"acq";15
1860;12;"M328";"acq";15
1866;12;"M328";"acq";15
1874;12;"M328";"acq";15
1913;11;"M328";"acq";15
2023;12;"M328";"acq";15
2051;11;"M328";"acq";15
2058;12;"M328";"acq";15
2067;12;"M328";"acq";15
2082;11;"M328";"acq";15
2095;11;"M328";"acq";15
2101;11;"M328";"acq";15
