"t";"evento";"sujeto";"fase";"sesion"
0;12;"M331";"acq";9
0;12;"M331";"acq";9
0;12;"M331";"acq";9
0;12;"M331";"acq";9
0;12;"M331";"acq";9
0;12;"M331";"acq";9
0;12;"M331";"acq";9
0;51;"M331";"acq";9
8;11;"M331";"acq";9
14;11;"M331";"acq";9
45;11;"M331";"acq";9
53;12;"M331";"acq";9
57;12;"M331";"acq";9
58;12;"M331";"acq";9
70;11;"M331";"acq";9
109;11;"M331";"acq";9
131;11;"M331";"acq";9
140;11;"M331";"acq";9
168;11;"M331";"acq";9
175;11;"M331";"acq";9
182;11;"M331";"acq";9
203;11;"M331";"acq";9
218;11;"M331";"acq";9
238;11;"M331";"acq";9
249;11;"M331";"acq";9
259;11;"M331";"acq";9
267;11;"M331";"acq";9
279;11;"M331";"acq";9
282;11;"M331";"acq";9
290;11;"M331";"acq";9
306;11;"M331";"acq";9
324;11;"M331";"acq";9
344;11;"M331";"acq";9
356;11;"M331";"acq";9
360;11;"M331";"acq";9
377;11;"M331";"acq";9
400;11;"M331";"acq";9
409;11;"M331";"acq";9
417;11;"M331";"acq";9
428;11;"M331";"acq";9
450;11;"M331";"acq";9
516;11;"M331";"acq";9
525;11;"M331";"acq";9
547;11;"M331";"acq";9
554;11;"M331";"acq";9
559;11;"M331";"acq";9
585;11;"M331";"acq";9
589;11;"M331";"acq";9
601;12;"M331";"acq";9
606;12;"M331";"acq";9
608;12;"M331";"acq";9
616;11;"M331";"acq";9
616;21;"M331";"acq";9
621;12;"M331";"acq";9
666;31;"M331";"acq";9
729;12;"M331";"acq";9
766;51;"M331";"acq";9
853;11;"M331";"acq";9
858;12;"M331";"acq";9
1154;11;"M331";"acq";9
1214;11;"M331";"acq";9
1277;11;"M331";"acq";9
1295;11;"M331";"acq";9
1301;11;"M331";"acq";9
1341;11;"M331";"acq";9
1359;11;"M331";"acq";9
1379;11;"M331";"acq";9
1379;21;"M331";"acq";9
1385;12;"M331";"acq";9
1429;31;"M331";"acq";9
1432;12;"M331";"acq";9
1529;51;"M331";"acq";9
1864;11;"M331";"acq";9
2009;11;"M331";"acq";9
2016;11;"M331";"acq";9
2024;11;"M331";"acq";9
2029;11;"M331";"acq";9
2037;11;"M331";"acq";9
2053;11;"M331";"acq";9
2079;11;"M331";"acq";9
2085;11;"M331";"acq";9
2090;11;"M331";"acq";9
2102;11;"M331";"acq";9
2111;11;"M331";"acq";9
2127;11;"M331";"acq";9
2135;11;"M331";"acq";9
2135;21;"M331";"acq";9
2141;12;"M331";"acq";9
2185;31;"M331";"acq";9
2195;12;"M331";"acq";9
2285;53;"M331";"acq";9
2299;12;"M331";"acq";9
2478;12;"M331";"acq";9
2506;1;"M331";"acq";9
2540;1;"M331";"acq";9
2564;12;"M331";"acq";9
2625;1;"M331";"acq";9
2632;1;"M331";"acq";9
2635;1;"M331";"acq";9
2638;1;"M331";"acq";9
2651;1;"M331";"acq";9
2654;1;"M331";"acq";9
2658;1;"M331";"acq";9
2660;1;"M331";"acq";9
2673;1;"M331";"acq";9
2679;1;"M331";"acq";9
2686;1;"M331";"acq";9
2712;1;"M331";"acq";9
2715;1;"M331";"acq";9
2716;1;"M331";"acq";9
2718;1;"M331";"acq";9
2733;1;"M331";"acq";9
2743;1;"M331";"acq";9
2749;1;"M331";"acq";9
2751;1;"M331";"acq";9
2769;1;"M331";"acq";9
2771;1;"M331";"acq";9
2784;1;"M331";"acq";9
2789;1;"M331";"acq";9
2801;1;"M331";"acq";9
2812;1;"M331";"acq";9
2819;1;"M331";"acq";9
2823;1;"M331";"acq";9
2835;1;"M331";"acq";9
2837;1;"M331";"acq";9
2839;1;"M331";"acq";9
2850;1;"M331";"acq";9
2851;1;"M331";"acq";9
2857;1;"M331";"acq";9
2861;1;"M331";"acq";9
2869;1;"M331";"acq";9
2882;1;"M331";"acq";9
2885;1;"M331";"acq";9
2887;1;"M331";"acq";9
2890;1;"M331";"acq";9
2892;1;"M331";"acq";9
2894;1;"M331";"acq";9
2911;1;"M331";"acq";9
