"t";"evento";"sujeto";"fase";"sesion"
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;12;"M333";"acq";30
0;51;"M333";"acq";30
11;12;"M333";"acq";30
39;12;"M333";"acq";30
83;11;"M333";"acq";30
90;12;"M333";"acq";30
98;12;"M333";"acq";30
121;12;"M333";"acq";30
127;12;"M333";"acq";30
144;12;"M333";"acq";30
145;12;"M333";"acq";30
150;12;"M333";"acq";30
158;12;"M333";"acq";30
169;12;"M333";"acq";30
200;12;"M333";"acq";30
230;11;"M333";"acq";30
269;11;"M333";"acq";30
274;12;"M333";"acq";30
277;12;"M333";"acq";30
278;12;"M333";"acq";30
287;12;"M333";"acq";30
301;12;"M333";"acq";30
309;12;"M333";"acq";30
320;12;"M333";"acq";30
386;11;"M333";"acq";30
392;12;"M333";"acq";30
404;12;"M333";"acq";30
407;12;"M333";"acq";30
410;12;"M333";"acq";30
437;12;"M333";"acq";30
478;11;"M333";"acq";30
483;11;"M333";"acq";30
492;11;"M333";"acq";30
498;11;"M333";"acq";30
502;11;"M333";"acq";30
557;11;"M333";"acq";30
562;11;"M333";"acq";30
569;11;"M333";"acq";30
574;12;"M333";"acq";30
589;12;"M333";"acq";30
610;12;"M333";"acq";30
614;12;"M333";"acq";30
623;12;"M333";"acq";30
626;12;"M333";"acq";30
669;11;"M333";"acq";30
669;21;"M333";"acq";30
673;12;"M333";"acq";30
717;12;"M333";"acq";30
719;31;"M333";"acq";30
809;12;"M333";"acq";30
819;54;"M333";"acq";30
873;12;"M333";"acq";30
876;12;"M333";"acq";30
932;12;"M333";"acq";30
945;12;"M333";"acq";30
946;12;"M333";"acq";30
953;12;"M333";"acq";30
1003;12;"M333";"acq";30
1015;12;"M333";"acq";30
1016;12;"M333";"acq";30
1018;12;"M333";"acq";30
1023;12;"M333";"acq";30
1032;12;"M333";"acq";30
1035;12;"M333";"acq";30
1042;12;"M333";"acq";30
1050;12;"M333";"acq";30
1051;12;"M333";"acq";30
1083;12;"M333";"acq";30
1114;11;"M333";"acq";30
1121;11;"M333";"acq";30
1129;12;"M333";"acq";30
1143;12;"M333";"acq";30
1170;11;"M333";"acq";30
1175;11;"M333";"acq";30
1183;12;"M333";"acq";30
1190;12;"M333";"acq";30
1198;12;"M333";"acq";30
1226;12;"M333";"acq";30
1232;12;"M333";"acq";30
1260;11;"M333";"acq";30
1265;11;"M333";"acq";30
