"t";"evento";"sujeto";"fase";"sesion"
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;12;"M327";"acq";35
0;51;"M327";"acq";35
64;11;"M327";"acq";35
69;11;"M327";"acq";35
74;11;"M327";"acq";35
83;12;"M327";"acq";35
269;12;"M327";"acq";35
289;11;"M327";"acq";35
296;12;"M327";"acq";35
321;11;"M327";"acq";35
324;11;"M327";"acq";35
331;11;"M327";"acq";35
338;11;"M327";"acq";35
350;11;"M327";"acq";35
355;11;"M327";"acq";35
358;11;"M327";"acq";35
421;12;"M327";"acq";35
454;11;"M327";"acq";35
457;11;"M327";"acq";35
468;11;"M327";"acq";35
474;11;"M327";"acq";35
478;11;"M327";"acq";35
479;11;"M327";"acq";35
484;12;"M327";"acq";35
499;11;"M327";"acq";35
502;11;"M327";"acq";35
504;11;"M327";"acq";35
506;11;"M327";"acq";35
513;11;"M327";"acq";35
520;11;"M327";"acq";35
527;11;"M327";"acq";35
539;11;"M327";"acq";35
542;11;"M327";"acq";35
545;11;"M327";"acq";35
549;11;"M327";"acq";35
551;11;"M327";"acq";35
555;11;"M327";"acq";35
560;11;"M327";"acq";35
567;11;"M327";"acq";35
570;11;"M327";"acq";35
575;11;"M327";"acq";35
578;11;"M327";"acq";35
583;11;"M327";"acq";35
598;11;"M327";"acq";35
607;11;"M327";"acq";35
607;21;"M327";"acq";35
612;12;"M327";"acq";35
657;31;"M327";"acq";35
757;5;"M327";"acq";35
934;12;"M327";"acq";35
948;12;"M327";"acq";35
955;12;"M327";"acq";35
993;1;"M327";"acq";35
1084;1;"M327";"acq";35
1189;12;"M327";"acq";35
1191;12;"M327";"acq";35
1196;12;"M327";"acq";35
1236;1;"M327";"acq";35
1246;1;"M327";"acq";35
1267;1;"M327";"acq";35
1272;1;"M327";"acq";35
1274;1;"M327";"acq";35
1280;12;"M327";"acq";35
1296;1;"M327";"acq";35
1298;1;"M327";"acq";35
1299;1;"M327";"acq";35
1308;1;"M327";"acq";35
1314;1;"M327";"acq";35
1320;12;"M327";"acq";35
1332;1;"M327";"acq";35
1335;1;"M327";"acq";35
1345;1;"M327";"acq";35
1351;1;"M327";"acq";35
1354;1;"M327";"acq";35
1359;1;"M327";"acq";35
1359;2;"M327";"acq";35
1366;12;"M327";"acq";35
1409;3;"M327";"acq";35
1509;51;"M327";"acq";35
1706;12;"M327";"acq";35
1868;11;"M327";"acq";35
1871;11;"M327";"acq";35
1874;12;"M327";"acq";35
1895;11;"M327";"acq";35
1897;11;"M327";"acq";35
1900;11;"M327";"acq";35
1952;11;"M327";"acq";35
1957;12;"M327";"acq";35
1974;12;"M327";"acq";35
1979;11;"M327";"acq";35
1981;11;"M327";"acq";35
1984;11;"M327";"acq";35
1988;11;"M327";"acq";35
1993;11;"M327";"acq";35
1998;11;"M327";"acq";35
2000;11;"M327";"acq";35
2005;11;"M327";"acq";35
2013;11;"M327";"acq";35
2015;11;"M327";"acq";35
2018;11;"M327";"acq";35
2027;11;"M327";"acq";35
2032;11;"M327";"acq";35
2035;11;"M327";"acq";35
2044;11;"M327";"acq";35
2048;11;"M327";"acq";35
2051;11;"M327";"acq";35
2059;11;"M327";"acq";35
2061;11;"M327";"acq";35
2078;11;"M327";"acq";35
2080;11;"M327";"acq";35
2083;11;"M327";"acq";35
2085;11;"M327";"acq";35
2087;12;"M327";"acq";35
