"t";"evento";"sujeto";"fase";"sesion"
0;12;"M331";"acq";16
0;12;"M331";"acq";16
0;12;"M331";"acq";16
0;12;"M331";"acq";16
0;12;"M331";"acq";16
0;51;"M331";"acq";16
104;11;"M331";"acq";16
111;12;"M331";"acq";16
276;11;"M331";"acq";16
300;11;"M331";"acq";16
303;11;"M331";"acq";16
311;11;"M331";"acq";16
418;11;"M331";"acq";16
425;11;"M331";"acq";16
437;11;"M331";"acq";16
463;11;"M331";"acq";16
494;11;"M331";"acq";16
513;11;"M331";"acq";16
590;11;"M331";"acq";16
598;11;"M331";"acq";16
601;11;"M331";"acq";16
601;21;"M331";"acq";16
607;12;"M331";"acq";16
651;31;"M331";"acq";16
654;12;"M331";"acq";16
656;12;"M331";"acq";16
659;12;"M331";"acq";16
659;12;"M331";"acq";16
661;12;"M331";"acq";16
662;12;"M331";"acq";16
666;12;"M331";"acq";16
668;12;"M331";"acq";16
673;12;"M331";"acq";16
675;12;"M331";"acq";16
684;12;"M331";"acq";16
695;12;"M331";"acq";16
698;12;"M331";"acq";16
751;51;"M331";"acq";16
1067;12;"M331";"acq";16
1073;12;"M331";"acq";16
1083;11;"M331";"acq";16
1242;11;"M331";"acq";16
1247;12;"M331";"acq";16
1268;11;"M331";"acq";16
1272;11;"M331";"acq";16
1280;11;"M331";"acq";16
1401;11;"M331";"acq";16
1401;21;"M331";"acq";16
1406;12;"M331";"acq";16
1451;31;"M331";"acq";16
1456;12;"M331";"acq";16
1463;12;"M331";"acq";16
1468;12;"M331";"acq";16
1472;12;"M331";"acq";16
1481;12;"M331";"acq";16
1486;12;"M331";"acq";16
1488;12;"M331";"acq";16
1498;12;"M331";"acq";16
1503;12;"M331";"acq";16
1504;12;"M331";"acq";16
1507;12;"M331";"acq";16
1512;12;"M331";"acq";16
1513;12;"M331";"acq";16
1514;12;"M331";"acq";16
1521;12;"M331";"acq";16
1525;12;"M331";"acq";16
1529;12;"M331";"acq";16
1533;12;"M331";"acq";16
1534;12;"M331";"acq";16
1541;12;"M331";"acq";16
1544;12;"M331";"acq";16
1551;53;"M331";"acq";16
1561;12;"M331";"acq";16
1687;1;"M331";"acq";16
1804;1;"M331";"acq";16
1811;1;"M331";"acq";16
1935;1;"M331";"acq";16
1944;1;"M331";"acq";16
1951;1;"M331";"acq";16
1958;1;"M331";"acq";16
1968;1;"M331";"acq";16
1975;1;"M331";"acq";16
1990;1;"M331";"acq";16
2004;1;"M331";"acq";16
2011;1;"M331";"acq";16
2014;1;"M331";"acq";16
2019;1;"M331";"acq";16
2025;1;"M331";"acq";16
2028;12;"M331";"acq";16
2040;1;"M331";"acq";16
2043;1;"M331";"acq";16
2045;1;"M331";"acq";16
2054;1;"M331";"acq";16
2060;1;"M331";"acq";16
2064;1;"M331";"acq";16
2067;1;"M331";"acq";16
2071;1;"M331";"acq";16
2082;1;"M331";"acq";16
2084;1;"M331";"acq";16
2105;1;"M331";"acq";16
2108;1;"M331";"acq";16
2111;1;"M331";"acq";16
2114;1;"M331";"acq";16
2125;1;"M331";"acq";16
2138;1;"M331";"acq";16
2145;1;"M331";"acq";16
2149;1;"M331";"acq";16
2152;1;"M331";"acq";16
2154;1;"M331";"acq";16
2161;1;"M331";"acq";16
2177;1;"M331";"acq";16
2184;1;"M331";"acq";16
2196;1;"M331";"acq";16
2198;1;"M331";"acq";16
2202;1;"M331";"acq";16
2206;1;"M331";"acq";16
