"t";"evento";"sujeto";"fase";"sesion"
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;12;"M326";"acq";30
0;51;"M326";"acq";30
44;12;"M326";"acq";30
58;11;"M326";"acq";30
65;12;"M326";"acq";30
111;11;"M326";"acq";30
123;11;"M326";"acq";30
136;11;"M326";"acq";30
190;11;"M326";"acq";30
205;12;"M326";"acq";30
223;11;"M326";"acq";30
229;12;"M326";"acq";30
266;11;"M326";"acq";30
272;11;"M326";"acq";30
278;12;"M326";"acq";30
296;11;"M326";"acq";30
301;11;"M326";"acq";30
330;11;"M326";"acq";30
339;11;"M326";"acq";30
350;11;"M326";"acq";30
357;11;"M326";"acq";30
367;11;"M326";"acq";30
374;12;"M326";"acq";30
388;11;"M326";"acq";30
394;11;"M326";"acq";30
400;11;"M326";"acq";30
405;11;"M326";"acq";30
407;11;"M326";"acq";30
410;11;"M326";"acq";30
423;12;"M326";"acq";30
438;11;"M326";"acq";30
448;12;"M326";"acq";30
455;11;"M326";"acq";30
461;11;"M326";"acq";30
469;11;"M326";"acq";30
476;11;"M326";"acq";30
481;11;"M326";"acq";30
482;11;"M326";"acq";30
493;12;"M326";"acq";30
523;11;"M326";"acq";30
528;12;"M326";"acq";30
563;12;"M326";"acq";30
586;11;"M326";"acq";30
592;11;"M326";"acq";30
597;12;"M326";"acq";30
615;11;"M326";"acq";30
615;21;"M326";"acq";30
631;12;"M326";"acq";30
665;31;"M326";"acq";30
695;12;"M326";"acq";30
705;12;"M326";"acq";30
765;5;"M326";"acq";30
821;12;"M326";"acq";30
828;12;"M326";"acq";30
1000;12;"M326";"acq";30
1031;12;"M326";"acq";30
1043;1;"M326";"acq";30
1050;12;"M326";"acq";30
1077;1;"M326";"acq";30
1087;12;"M326";"acq";30
1098;1;"M326";"acq";30
1106;1;"M326";"acq";30
1113;1;"M326";"acq";30
1117;1;"M326";"acq";30
1128;1;"M326";"acq";30
1132;1;"M326";"acq";30
1136;1;"M326";"acq";30
1142;1;"M326";"acq";30
1142;1;"M326";"acq";30
1146;1;"M326";"acq";30
1166;1;"M326";"acq";30
1176;1;"M326";"acq";30
1189;1;"M326";"acq";30
1194;12;"M326";"acq";30
1228;1;"M326";"acq";30
1230;1;"M326";"acq";30
1231;1;"M326";"acq";30
1237;1;"M326";"acq";30
1244;12;"M326";"acq";30
1259;1;"M326";"acq";30
1274;1;"M326";"acq";30
1282;1;"M326";"acq";30
1285;1;"M326";"acq";30
1288;1;"M326";"acq";30
1293;1;"M326";"acq";30
1305;1;"M326";"acq";30
1307;1;"M326";"acq";30
1309;1;"M326";"acq";30
1318;1;"M326";"acq";30
1323;1;"M326";"acq";30
1331;12;"M326";"acq";30
1337;12;"M326";"acq";30
1380;1;"M326";"acq";30
1380;2;"M326";"acq";30
1388;12;"M326";"acq";30
1430;3;"M326";"acq";30
1530;54;"M326";"acq";30
1966;12;"M326";"acq";30
1992;11;"M326";"acq";30
1997;12;"M326";"acq";30
2004;12;"M326";"acq";30
2016;11;"M326";"acq";30
2030;11;"M326";"acq";30
2037;12;"M326";"acq";30
2057;11;"M326";"acq";30
2063;11;"M326";"acq";30
2069;11;"M326";"acq";30
2074;11;"M326";"acq";30
2079;11;"M326";"acq";30
2088;12;"M326";"acq";30
2094;12;"M326";"acq";30
2105;12;"M326";"acq";30
2120;11;"M326";"acq";30
2125;12;"M326";"acq";30
2137;12;"M326";"acq";30
2144;11;"M326";"acq";30
2157;11;"M326";"acq";30
2164;11;"M326";"acq";30
2171;11;"M326";"acq";30
2178;12;"M326";"acq";30
2192;11;"M326";"acq";30
2199;11;"M326";"acq";30
2202;11;"M326";"acq";30
2211;11;"M326";"acq";30
2218;11;"M326";"acq";30
2225;11;"M326";"acq";30
2231;11;"M326";"acq";30
2239;11;"M326";"acq";30
2243;11;"M326";"acq";30
2258;12;"M326";"acq";30
2276;11;"M326";"acq";30
2281;11;"M326";"acq";30
2287;11;"M326";"acq";30
2297;11;"M326";"acq";30
2304;11;"M326";"acq";30
2312;11;"M326";"acq";30
2314;12;"M326";"acq";30
2336;11;"M326";"acq";30
2342;11;"M326";"acq";30
2351;11;"M326";"acq";30
2359;11;"M326";"acq";30
2373;11;"M326";"acq";30
2380;11;"M326";"acq";30
2389;11;"M326";"acq";30
2390;12;"M326";"acq";30
2401;12;"M326";"acq";30
2428;11;"M326";"acq";30
2441;12;"M326";"acq";30
2468;11;"M326";"acq";30
2492;11;"M326";"acq";30
2498;11;"M326";"acq";30
2504;11;"M326";"acq";30
2510;12;"M326";"acq";30
2515;12;"M326";"acq";30
2516;12;"M326";"acq";30
2529;11;"M326";"acq";30
2538;12;"M326";"acq";30
2556;11;"M326";"acq";30
2570;11;"M326";"acq";30
2576;11;"M326";"acq";30
2583;11;"M326";"acq";30
2591;11;"M326";"acq";30
2595;12;"M326";"acq";30
2603;12;"M326";"acq";30
2739;12;"M326";"acq";30
2769;11;"M326";"acq";30
2776;12;"M326";"acq";30
2789;11;"M326";"acq";30
2831;11;"M326";"acq";30
2837;12;"M326";"acq";30
2871;11;"M326";"acq";30
2881;11;"M326";"acq";30
3079;11;"M326";"acq";30
3091;12;"M326";"acq";30
3097;12;"M326";"acq";30
3127;12;"M326";"acq";30
3166;11;"M326";"acq";30
3175;11;"M326";"acq";30
3182;12;"M326";"acq";30
3206;12;"M326";"acq";30
3241;12;"M326";"acq";30
3256;11;"M326";"acq";30
3263;12;"M326";"acq";30
3267;12;"M326";"acq";30
3280;12;"M326";"acq";30
3283;12;"M326";"acq";30
3288;12;"M326";"acq";30
3315;11;"M326";"acq";30
3327;11;"M326";"acq";30
3330;34;"M326";"acq";30
3430;5;"M326";"acq";30
3440;12;"M326";"acq";30
3493;12;"M326";"acq";30
3507;12;"M326";"acq";30
3634;1;"M326";"acq";30
3642;1;"M326";"acq";30
3649;1;"M326";"acq";30
3656;1;"M326";"acq";30
3661;1;"M326";"acq";30
3669;1;"M326";"acq";30
3672;1;"M326";"acq";30
3674;1;"M326";"acq";30
3682;12;"M326";"acq";30
3709;1;"M326";"acq";30
3721;1;"M326";"acq";30
3726;1;"M326";"acq";30
3731;1;"M326";"acq";30
3735;1;"M326";"acq";30
3740;1;"M326";"acq";30
3743;1;"M326";"acq";30
3752;1;"M326";"acq";30
3760;1;"M326";"acq";30
3763;1;"M326";"acq";30
3765;1;"M326";"acq";30
3772;12;"M326";"acq";30
3791;1;"M326";"acq";30
3804;1;"M326";"acq";30
3812;1;"M326";"acq";30
3813;1;"M326";"acq";30
3818;1;"M326";"acq";30
3821;1;"M326";"acq";30
3830;1;"M326";"acq";30
3833;1;"M326";"acq";30
3837;1;"M326";"acq";30
3839;1;"M326";"acq";30
3847;1;"M326";"acq";30
3865;1;"M326";"acq";30
3870;1;"M326";"acq";30
3872;1;"M326";"acq";30
3878;1;"M326";"acq";30
3881;1;"M326";"acq";30
3917;1;"M326";"acq";30
3952;1;"M326";"acq";30
3958;1;"M326";"acq";30
3964;1;"M326";"acq";30
3966;1;"M326";"acq";30
3970;1;"M326";"acq";30
3973;12;"M326";"acq";30
3977;12;"M326";"acq";30
3978;12;"M326";"acq";30
3981;12;"M326";"acq";30
3986;12;"M326";"acq";30
3999;1;"M326";"acq";30
4009;1;"M326";"acq";30
4111;1;"M326";"acq";30
4111;2;"M326";"acq";30
4116;12;"M326";"acq";30
4161;3;"M326";"acq";30
4261;51;"M326";"acq";30
4695;11;"M326";"acq";30
4701;12;"M326";"acq";30
4731;11;"M326";"acq";30
4740;11;"M326";"acq";30
4746;11;"M326";"acq";30
4751;11;"M326";"acq";30
4771;11;"M326";"acq";30
4780;11;"M326";"acq";30
4785;12;"M326";"acq";30
4807;12;"M326";"acq";30
4808;12;"M326";"acq";30
4809;12;"M326";"acq";30
4828;11;"M326";"acq";30
4837;12;"M326";"acq";30
4845;12;"M326";"acq";30
4859;11;"M326";"acq";30
4866;11;"M326";"acq";30
4866;21;"M326";"acq";30
4871;12;"M326";"acq";30
4916;31;"M326";"acq";30
5016;51;"M326";"acq";30
5532;11;"M326";"acq";30
5538;12;"M326";"acq";30
5550;11;"M326";"acq";30
5562;11;"M326";"acq";30
5570;11;"M326";"acq";30
5588;11;"M326";"acq";30
5594;12;"M326";"acq";30
5611;11;"M326";"acq";30
5619;11;"M326";"acq";30
5619;21;"M326";"acq";30
5624;12;"M326";"acq";30
5669;31;"M326";"acq";30
5769;5;"M326";"acq";30
6083;1;"M326";"acq";30
6099;1;"M326";"acq";30
6113;1;"M326";"acq";30
6122;1;"M326";"acq";30
6127;1;"M326";"acq";30
6135;1;"M326";"acq";30
6146;1;"M326";"acq";30
6153;1;"M326";"acq";30
6161;1;"M326";"acq";30
6167;1;"M326";"acq";30
6169;1;"M326";"acq";30
6172;1;"M326";"acq";30
6186;1;"M326";"acq";30
6192;1;"M326";"acq";30
6194;1;"M326";"acq";30
6199;1;"M326";"acq";30
6213;1;"M326";"acq";30
6215;1;"M326";"acq";30
6220;12;"M326";"acq";30
6228;12;"M326";"acq";30
6241;12;"M326";"acq";30
6244;12;"M326";"acq";30
6252;1;"M326";"acq";30
6258;1;"M326";"acq";30
6262;1;"M326";"acq";30
6267;1;"M326";"acq";30
6269;1;"M326";"acq";30
6275;1;"M326";"acq";30
6282;1;"M326";"acq";30
6285;1;"M326";"acq";30
6293;1;"M326";"acq";30
6303;1;"M326";"acq";30
6307;1;"M326";"acq";30
6312;12;"M326";"acq";30
6329;12;"M326";"acq";30
6329;12;"M326";"acq";30
6333;12;"M326";"acq";30
6343;1;"M326";"acq";30
6354;1;"M326";"acq";30
6361;1;"M326";"acq";30
6369;1;"M326";"acq";30
6369;2;"M326";"acq";30
6376;12;"M326";"acq";30
6419;3;"M326";"acq";30
6519;51;"M326";"acq";30
6849;12;"M326";"acq";30
7059;11;"M326";"acq";30
7076;11;"M326";"acq";30
7087;11;"M326";"acq";30
7092;11;"M326";"acq";30
7099;11;"M326";"acq";30
7108;11;"M326";"acq";30
7114;12;"M326";"acq";30
7129;11;"M326";"acq";30
7129;21;"M326";"acq";30
7134;12;"M326";"acq";30
7179;31;"M326";"acq";30
7279;5;"M326";"acq";30
7572;1;"M326";"acq";30
7589;1;"M326";"acq";30
7597;1;"M326";"acq";30
7600;1;"M326";"acq";30
7614;1;"M326";"acq";30
7617;1;"M326";"acq";30
7624;1;"M326";"acq";30
7632;1;"M326";"acq";30
7642;1;"M326";"acq";30
7644;1;"M326";"acq";30
7650;12;"M326";"acq";30
7668;1;"M326";"acq";30
7683;1;"M326";"acq";30
7689;1;"M326";"acq";30
7699;1;"M326";"acq";30
7702;1;"M326";"acq";30
7704;1;"M326";"acq";30
7710;1;"M326";"acq";30
7719;1;"M326";"acq";30
7723;1;"M326";"acq";30
7733;1;"M326";"acq";30
7739;12;"M326";"acq";30
7756;1;"M326";"acq";30
7770;1;"M326";"acq";30
7778;1;"M326";"acq";30
7780;1;"M326";"acq";30
7787;1;"M326";"acq";30
7799;1;"M326";"acq";30
7807;1;"M326";"acq";30
7812;1;"M326";"acq";30
7820;1;"M326";"acq";30
7827;1;"M326";"acq";30
7833;1;"M326";"acq";30
7838;1;"M326";"acq";30
7840;1;"M326";"acq";30
7848;12;"M326";"acq";30
7872;1;"M326";"acq";30
7882;1;"M326";"acq";30
7882;2;"M326";"acq";30
7887;12;"M326";"acq";30
7932;3;"M326";"acq";30
8032;51;"M326";"acq";30
8345;12;"M326";"acq";30
8376;12;"M326";"acq";30
8386;12;"M326";"acq";30
8430;11;"M326";"acq";30
8442;11;"M326";"acq";30
8449;11;"M326";"acq";30
8455;11;"M326";"acq";30
8461;11;"M326";"acq";30
8476;11;"M326";"acq";30
8484;11;"M326";"acq";30
8492;12;"M326";"acq";30
8517;11;"M326";"acq";30
8527;11;"M326";"acq";30
8546;11;"M326";"acq";30
8552;11;"M326";"acq";30
8559;11;"M326";"acq";30
8565;11;"M326";"acq";30
8580;11;"M326";"acq";30
8586;11;"M326";"acq";30
8599;11;"M326";"acq";30
8604;12;"M326";"acq";30
8625;11;"M326";"acq";30
8635;12;"M326";"acq";30
8651;11;"M326";"acq";30
8651;21;"M326";"acq";30
8656;12;"M326";"acq";30
8701;31;"M326";"acq";30
8801;51;"M326";"acq";30
8947;12;"M326";"acq";30
8955;12;"M326";"acq";30
9119;12;"M326";"acq";30
9146;12;"M326";"acq";30
9193;12;"M326";"acq";30
9217;11;"M326";"acq";30
9233;11;"M326";"acq";30
9331;11;"M326";"acq";30
9345;11;"M326";"acq";30
9351;11;"M326";"acq";30
9357;11;"M326";"acq";30
9362;11;"M326";"acq";30
9370;11;"M326";"acq";30
9375;11;"M326";"acq";30
9384;11;"M326";"acq";30
9390;11;"M326";"acq";30
9404;11;"M326";"acq";30
9404;21;"M326";"acq";30
9410;12;"M326";"acq";30
9454;31;"M326";"acq";30
9554;5;"M326";"acq";30
9984;1;"M326";"acq";30
9999;12;"M326";"acq";30
10015;1;"M326";"acq";30
10026;1;"M326";"acq";30
10037;1;"M326";"acq";30
10044;1;"M326";"acq";30
10051;1;"M326";"acq";30
10060;1;"M326";"acq";30
10071;1;"M326";"acq";30
10074;1;"M326";"acq";30
10079;12;"M326";"acq";30
10095;1;"M326";"acq";30
10102;1;"M326";"acq";30
10107;1;"M326";"acq";30
10112;1;"M326";"acq";30
10115;1;"M326";"acq";30
10120;1;"M326";"acq";30
10127;1;"M326";"acq";30
10129;1;"M326";"acq";30
10134;12;"M326";"acq";30
10153;1;"M326";"acq";30
10159;1;"M326";"acq";30
10159;2;"M326";"acq";30
10165;12;"M326";"acq";30
10209;3;"M326";"acq";30
10309;5;"M326";"acq";30
11026;1;"M326";"acq";30
11026;2;"M326";"acq";30
11033;12;"M326";"acq";30
11076;3;"M326";"acq";30
11176;5;"M326";"acq";30
11283;12;"M326";"acq";30
11438;12;"M326";"acq";30
11465;12;"M326";"acq";30
11491;12;"M326";"acq";30
11497;12;"M326";"acq";30
11502;12;"M326";"acq";30
11504;12;"M326";"acq";30
11553;1;"M326";"acq";30
11559;1;"M326";"acq";30
11565;12;"M326";"acq";30
11572;12;"M326";"acq";30
11580;1;"M326";"acq";30
11590;1;"M326";"acq";30
11605;1;"M326";"acq";30
11613;12;"M326";"acq";30
11626;12;"M326";"acq";30
11632;12;"M326";"acq";30
11650;1;"M326";"acq";30
11659;1;"M326";"acq";30
11664;1;"M326";"acq";30
11673;1;"M326";"acq";30
11703;1;"M326";"acq";30
11715;1;"M326";"acq";30
11720;12;"M326";"acq";30
11733;1;"M326";"acq";30
11753;1;"M326";"acq";30
11760;1;"M326";"acq";30
11770;1;"M326";"acq";30
11772;1;"M326";"acq";30
11776;12;"M326";"acq";30
11793;1;"M326";"acq";30
11793;2;"M326";"acq";30
11799;12;"M326";"acq";30
11843;3;"M326";"acq";30
11943;51;"M326";"acq";30
12411;12;"M326";"acq";30
12457;12;"M326";"acq";30
12485;11;"M326";"acq";30
12493;11;"M326";"acq";30
12499;11;"M326";"acq";30
12512;11;"M326";"acq";30
12518;12;"M326";"acq";30
12530;12;"M326";"acq";30
12542;11;"M326";"acq";30
12549;11;"M326";"acq";30
12549;21;"M326";"acq";30
12583;12;"M326";"acq";30
12599;31;"M326";"acq";30
12699;51;"M326";"acq";30
12844;12;"M326";"acq";30
13097;11;"M326";"acq";30
13105;12;"M326";"acq";30
13134;11;"M326";"acq";30
13143;11;"M326";"acq";30
13155;11;"M326";"acq";30
13162;11;"M326";"acq";30
13175;12;"M326";"acq";30
13202;11;"M326";"acq";30
13211;11;"M326";"acq";30
13218;11;"M326";"acq";30
13226;11;"M326";"acq";30
13231;12;"M326";"acq";30
13250;11;"M326";"acq";30
13257;11;"M326";"acq";30
13263;11;"M326";"acq";30
13269;11;"M326";"acq";30
13273;11;"M326";"acq";30
13279;11;"M326";"acq";30
13290;11;"M326";"acq";30
13300;11;"M326";"acq";30
13300;21;"M326";"acq";30
13305;12;"M326";"acq";30
13350;31;"M326";"acq";30
13450;5;"M326";"acq";30
13588;12;"M326";"acq";30
13637;1;"M326";"acq";30
13644;12;"M326";"acq";30
13659;12;"M326";"acq";30
13672;1;"M326";"acq";30
13680;1;"M326";"acq";30
13685;12;"M326";"acq";30
13696;12;"M326";"acq";30
13720;1;"M326";"acq";30
13729;1;"M326";"acq";30
13737;1;"M326";"acq";30
13749;1;"M326";"acq";30
13771;1;"M326";"acq";30
13785;1;"M326";"acq";30
13796;12;"M326";"acq";30
13801;12;"M326";"acq";30
13836;1;"M326";"acq";30
13842;1;"M326";"acq";30
13854;1;"M326";"acq";30
13873;1;"M326";"acq";30
13878;1;"M326";"acq";30
13886;1;"M326";"acq";30
13895;1;"M326";"acq";30
13905;1;"M326";"acq";30
13916;1;"M326";"acq";30
13918;1;"M326";"acq";30
13922;12;"M326";"acq";30
13955;1;"M326";"acq";30
13956;1;"M326";"acq";30
13968;1;"M326";"acq";30
13973;12;"M326";"acq";30
14025;1;"M326";"acq";30
14029;1;"M326";"acq";30
14061;1;"M326";"acq";30
14061;2;"M326";"acq";30
14067;12;"M326";"acq";30
14111;3;"M326";"acq";30
