"t";"evento";"sujeto";"fase";"sesion"
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;12;"M328";"acq";13
0;51;"M328";"acq";13
17;11;"M328";"acq";13
40;11;"M328";"acq";13
43;11;"M328";"acq";13
122;12;"M328";"acq";13
135;11;"M328";"acq";13
155;11;"M328";"acq";13
397;11;"M328";"acq";13
402;12;"M328";"acq";13
454;12;"M328";"acq";13
460;12;"M328";"acq";13
469;11;"M328";"acq";13
476;12;"M328";"acq";13
490;11;"M328";"acq";13
498;11;"M328";"acq";13
521;11;"M328";"acq";13
531;11;"M328";"acq";13
537;12;"M328";"acq";13
566;11;"M328";"acq";13
581;11;"M328";"acq";13
584;11;"M328";"acq";13
586;11;"M328";"acq";13
620;11;"M328";"acq";13
620;21;"M328";"acq";13
625;12;"M328";"acq";13
670;31;"M328";"acq";13
707;12;"M328";"acq";13
770;5;"M328";"acq";13
798;12;"M328";"acq";13
800;12;"M328";"acq";13
840;1;"M328";"acq";13
889;1;"M328";"acq";13
944;1;"M328";"acq";13
949;12;"M328";"acq";13
1003;12;"M328";"acq";13
1013;1;"M328";"acq";13
1018;1;"M328";"acq";13
1022;12;"M328";"acq";13
1036;12;"M328";"acq";13
1044;12;"M328";"acq";13
1052;1;"M328";"acq";13
1058;1;"M328";"acq";13
1063;12;"M328";"acq";13
1082;1;"M328";"acq";13
1088;12;"M328";"acq";13
1111;1;"M328";"acq";13
1121;1;"M328";"acq";13
1128;1;"M328";"acq";13
1139;12;"M328";"acq";13
1160;1;"M328";"acq";13
1166;1;"M328";"acq";13
1172;1;"M328";"acq";13
1182;1;"M328";"acq";13
1191;1;"M328";"acq";13
1191;12;"M328";"acq";13
1222;1;"M328";"acq";13
1240;1;"M328";"acq";13
1245;12;"M328";"acq";13
1274;12;"M328";"acq";13
1293;1;"M328";"acq";13
1298;12;"M328";"acq";13
1307;1;"M328";"acq";13
1314;1;"M328";"acq";13
1317;1;"M328";"acq";13
1331;1;"M328";"acq";13
1374;1;"M328";"acq";13
1374;2;"M328";"acq";13
1385;12;"M328";"acq";13
1424;3;"M328";"acq";13
1524;54;"M328";"acq";13
1614;12;"M328";"acq";13
1773;12;"M328";"acq";13
1805;12;"M328";"acq";13
1813;11;"M328";"acq";13
1881;11;"M328";"acq";13
1894;12;"M328";"acq";13
1902;12;"M328";"acq";13
1910;11;"M328";"acq";13
1920;11;"M328";"acq";13
1928;11;"M328";"acq";13
1941;12;"M328";"acq";13
1963;11;"M328";"acq";13
1971;11;"M328";"acq";13
1978;11;"M328";"acq";13
1984;11;"M328";"acq";13
1998;11;"M328";"acq";13
2014;11;"M328";"acq";13
2018;12;"M328";"acq";13
2026;11;"M328";"acq";13
2037;11;"M328";"acq";13
2054;11;"M328";"acq";13
2067;11;"M328";"acq";13
2092;11;"M328";"acq";13
2103;11;"M328";"acq";13
2108;11;"M328";"acq";13
2126;11;"M328";"acq";13
2193;11;"M328";"acq";13
2199;11;"M328";"acq";13
2215;11;"M328";"acq";13
2236;11;"M328";"acq";13
2239;12;"M328";"acq";13
2241;12;"M328";"acq";13
2293;11;"M328";"acq";13
2303;11;"M328";"acq";13
2321;11;"M328";"acq";13
2327;12;"M328";"acq";13
2365;11;"M328";"acq";13
2382;11;"M328";"acq";13
2394;11;"M328";"acq";13
2402;11;"M328";"acq";13
2408;12;"M328";"acq";13
2422;12;"M328";"acq";13
2433;11;"M328";"acq";13
2443;11;"M328";"acq";13
2483;12;"M328";"acq";13
2503;11;"M328";"acq";13
2528;12;"M328";"acq";13
2688;11;"M328";"acq";13
2707;11;"M328";"acq";13
2713;11;"M328";"acq";13
2738;11;"M328";"acq";13
2754;11;"M328";"acq";13
2758;11;"M328";"acq";13
2877;11;"M328";"acq";13
2885;12;"M328";"acq";13
2972;12;"M328";"acq";13
2982;12;"M328";"acq";13
3044;11;"M328";"acq";13
3051;12;"M328";"acq";13
3075;11;"M328";"acq";13
3098;11;"M328";"acq";13
3102;11;"M328";"acq";13
3141;11;"M328";"acq";13
3154;11;"M328";"acq";13
3184;11;"M328";"acq";13
3324;34;"M328";"acq";13
3398;12;"M328";"acq";13
3401;12;"M328";"acq";13
3406;12;"M328";"acq";13
3424;51;"M328";"acq";13
3487;12;"M328";"acq";13
3489;12;"M328";"acq";13
3491;12;"M328";"acq";13
3493;12;"M328";"acq";13
3513;12;"M328";"acq";13
3653;11;"M328";"acq";13
3656;11;"M328";"acq";13
3689;12;"M328";"acq";13
3721;11;"M328";"acq";13
3739;11;"M328";"acq";13
3768;11;"M328";"acq";13
3790;11;"M328";"acq";13
3816;11;"M328";"acq";13
4175;11;"M328";"acq";13
4175;21;"M328";"acq";13
4179;12;"M328";"acq";13
4225;31;"M328";"acq";13
4245;12;"M328";"acq";13
4307;12;"M328";"acq";13
4325;5;"M328";"acq";13
4351;12;"M328";"acq";13
4353;12;"M328";"acq";13
4355;12;"M328";"acq";13
4361;12;"M328";"acq";13
4364;12;"M328";"acq";13
4366;12;"M328";"acq";13
4368;12;"M328";"acq";13
4370;12;"M328";"acq";13
4377;12;"M328";"acq";13
4386;1;"M328";"acq";13
4400;12;"M328";"acq";13
4407;12;"M328";"acq";13
4408;12;"M328";"acq";13
4411;12;"M328";"acq";13
4413;12;"M328";"acq";13
4414;12;"M328";"acq";13
4418;12;"M328";"acq";13
4419;12;"M328";"acq";13
4429;1;"M328";"acq";13
4449;1;"M328";"acq";13
4737;1;"M328";"acq";13
4746;12;"M328";"acq";13
4789;1;"M328";"acq";13
4794;1;"M328";"acq";13
4799;1;"M328";"acq";13
