"t";"evento";"sujeto";"fase";"sesion"
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;12;"M326";"acq";7
0;51;"M326";"acq";7
92;11;"M326";"acq";7
194;11;"M326";"acq";7
203;11;"M326";"acq";7
207;12;"M326";"acq";7
209;12;"M326";"acq";7
212;12;"M326";"acq";7
218;12;"M326";"acq";7
427;11;"M326";"acq";7
436;11;"M326";"acq";7
449;11;"M326";"acq";7
460;12;"M326";"acq";7
478;11;"M326";"acq";7
489;11;"M326";"acq";7
496;11;"M326";"acq";7
511;12;"M326";"acq";7
692;11;"M326";"acq";7
692;21;"M326";"acq";7
697;12;"M326";"acq";7
742;31;"M326";"acq";7
842;5;"M326";"acq";7
1100;12;"M326";"acq";7
1154;1;"M326";"acq";7
1174;1;"M326";"acq";7
1186;1;"M326";"acq";7
1202;1;"M326";"acq";7
1241;1;"M326";"acq";7
1271;12;"M326";"acq";7
1289;1;"M326";"acq";7
1323;1;"M326";"acq";7
1385;12;"M326";"acq";7
1601;1;"M326";"acq";7
1601;2;"M326";"acq";7
1607;12;"M326";"acq";7
1642;12;"M326";"acq";7
1651;3;"M326";"acq";7
1692;12;"M326";"acq";7
1751;51;"M326";"acq";7
2187;11;"M326";"acq";7
2208;11;"M326";"acq";7
2219;12;"M326";"acq";7
2250;11;"M326";"acq";7
2257;11;"M326";"acq";7
2283;11;"M326";"acq";7
2286;11;"M326";"acq";7
2297;11;"M326";"acq";7
2305;11;"M326";"acq";7
2315;11;"M326";"acq";7
2373;11;"M326";"acq";7
2373;21;"M326";"acq";7
2379;12;"M326";"acq";7
2423;31;"M326";"acq";7
2523;51;"M326";"acq";7
3280;11;"M326";"acq";7
3280;21;"M326";"acq";7
3285;12;"M326";"acq";7
3330;31;"M326";"acq";7
3430;53;"M326";"acq";7
3524;12;"M326";"acq";7
3548;12;"M326";"acq";7
3571;1;"M326";"acq";7
4036;1;"M326";"acq";7
4103;12;"M326";"acq";7
4122;1;"M326";"acq";7
4167;1;"M326";"acq";7
4222;12;"M326";"acq";7
4240;12;"M326";"acq";7
4241;12;"M326";"acq";7
4248;1;"M326";"acq";7
4287;12;"M326";"acq";7
4294;12;"M326";"acq";7
4330;1;"M326";"acq";7
4517;12;"M326";"acq";7
4539;12;"M326";"acq";7
4542;12;"M326";"acq";7
4544;12;"M326";"acq";7
4566;1;"M326";"acq";7
4594;1;"M326";"acq";7
4606;12;"M326";"acq";7
4840;12;"M326";"acq";7
4860;12;"M326";"acq";7
4863;12;"M326";"acq";7
4863;12;"M326";"acq";7
4864;12;"M326";"acq";7
4966;1;"M326";"acq";7
5006;12;"M326";"acq";7
5008;12;"M326";"acq";7
5230;33;"M326";"acq";7
5330;51;"M326";"acq";7
5544;11;"M326";"acq";7
5552;11;"M326";"acq";7
5562;11;"M326";"acq";7
5575;11;"M326";"acq";7
5587;12;"M326";"acq";7
5758;11;"M326";"acq";7
5768;11;"M326";"acq";7
5781;12;"M326";"acq";7
5793;12;"M326";"acq";7
5807;11;"M326";"acq";7
5827;11;"M326";"acq";7
5849;11;"M326";"acq";7
5863;12;"M326";"acq";7
6475;11;"M326";"acq";7
6475;21;"M326";"acq";7
6480;12;"M326";"acq";7
6525;31;"M326";"acq";7
6625;5;"M326";"acq";7
7748;1;"M326";"acq";7
7748;2;"M326";"acq";7
7754;12;"M326";"acq";7
7798;3;"M326";"acq";7
7898;51;"M326";"acq";7
8349;12;"M326";"acq";7
8350;12;"M326";"acq";7
8351;12;"M326";"acq";7
8358;12;"M326";"acq";7
8358;12;"M326";"acq";7
8360;12;"M326";"acq";7
8362;12;"M326";"acq";7
8362;12;"M326";"acq";7
8363;12;"M326";"acq";7
8363;12;"M326";"acq";7
8372;12;"M326";"acq";7
8372;12;"M326";"acq";7
9338;11;"M326";"acq";7
9338;21;"M326";"acq";7
9343;12;"M326";"acq";7
9388;31;"M326";"acq";7
9488;5;"M326";"acq";7
10442;12;"M326";"acq";7
10467;1;"M326";"acq";7
10467;2;"M326";"acq";7
10472;12;"M326";"acq";7
10517;3;"M326";"acq";7
10590;12;"M326";"acq";7
10617;5;"M326";"acq";7
11286;1;"M326";"acq";7
11286;2;"M326";"acq";7
11291;12;"M326";"acq";7
11336;3;"M326";"acq";7
11393;12;"M326";"acq";7
11397;12;"M326";"acq";7
11398;12;"M326";"acq";7
11408;12;"M326";"acq";7
11436;5;"M326";"acq";7
12642;12;"M326";"acq";7
12643;12;"M326";"acq";7
12644;12;"M326";"acq";7
12652;12;"M326";"acq";7
12653;12;"M326";"acq";7
