"t";"evento";"sujeto";"fase";"sesion"
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;12;"M332";"acq";11
0;51;"M332";"acq";11
12;12;"M332";"acq";11
23;12;"M332";"acq";11
34;12;"M332";"acq";11
36;12;"M332";"acq";11
38;12;"M332";"acq";11
42;12;"M332";"acq";11
45;12;"M332";"acq";11
47;12;"M332";"acq";11
49;12;"M332";"acq";11
53;12;"M332";"acq";11
55;12;"M332";"acq";11
69;12;"M332";"acq";11
71;12;"M332";"acq";11
87;12;"M332";"acq";11
89;12;"M332";"acq";11
92;12;"M332";"acq";11
94;12;"M332";"acq";11
96;12;"M332";"acq";11
101;12;"M332";"acq";11
103;12;"M332";"acq";11
106;12;"M332";"acq";11
108;12;"M332";"acq";11
126;12;"M332";"acq";11
128;12;"M332";"acq";11
131;12;"M332";"acq";11
133;12;"M332";"acq";11
150;12;"M332";"acq";11
152;12;"M332";"acq";11
161;12;"M332";"acq";11
172;12;"M332";"acq";11
174;12;"M332";"acq";11
176;12;"M332";"acq";11
179;12;"M332";"acq";11
181;12;"M332";"acq";11
192;12;"M332";"acq";11
194;12;"M332";"acq";11
196;12;"M332";"acq";11
199;12;"M332";"acq";11
221;12;"M332";"acq";11
244;12;"M332";"acq";11
246;12;"M332";"acq";11
249;12;"M332";"acq";11
251;12;"M332";"acq";11
253;12;"M332";"acq";11
263;12;"M332";"acq";11
267;12;"M332";"acq";11
273;12;"M332";"acq";11
274;12;"M332";"acq";11
282;12;"M332";"acq";11
297;12;"M332";"acq";11
299;12;"M332";"acq";11
301;12;"M332";"acq";11
304;12;"M332";"acq";11
306;12;"M332";"acq";11
306;12;"M332";"acq";11
313;12;"M332";"acq";11
321;12;"M332";"acq";11
325;12;"M332";"acq";11
328;12;"M332";"acq";11
330;12;"M332";"acq";11
332;12;"M332";"acq";11
335;12;"M332";"acq";11
338;12;"M332";"acq";11
342;12;"M332";"acq";11
354;12;"M332";"acq";11
358;12;"M332";"acq";11
361;12;"M332";"acq";11
363;12;"M332";"acq";11
365;12;"M332";"acq";11
368;12;"M332";"acq";11
370;12;"M332";"acq";11
387;12;"M332";"acq";11
389;12;"M332";"acq";11
392;12;"M332";"acq";11
394;12;"M332";"acq";11
397;12;"M332";"acq";11
399;12;"M332";"acq";11
401;12;"M332";"acq";11
403;12;"M332";"acq";11
443;12;"M332";"acq";11
480;12;"M332";"acq";11
482;12;"M332";"acq";11
484;12;"M332";"acq";11
487;12;"M332";"acq";11
496;12;"M332";"acq";11
501;12;"M332";"acq";11
504;12;"M332";"acq";11
506;12;"M332";"acq";11
508;12;"M332";"acq";11
511;12;"M332";"acq";11
513;12;"M332";"acq";11
525;12;"M332";"acq";11
543;12;"M332";"acq";11
551;12;"M332";"acq";11
554;12;"M332";"acq";11
563;12;"M332";"acq";11
565;12;"M332";"acq";11
568;12;"M332";"acq";11
570;12;"M332";"acq";11
581;12;"M332";"acq";11
585;12;"M332";"acq";11
588;12;"M332";"acq";11
630;12;"M332";"acq";11
642;12;"M332";"acq";11
645;12;"M332";"acq";11
647;12;"M332";"acq";11
649;12;"M332";"acq";11
651;12;"M332";"acq";11
654;12;"M332";"acq";11
693;12;"M332";"acq";11
696;12;"M332";"acq";11
698;12;"M332";"acq";11
701;12;"M332";"acq";11
705;12;"M332";"acq";11
706;12;"M332";"acq";11
707;12;"M332";"acq";11
710;12;"M332";"acq";11
717;12;"M332";"acq";11
774;12;"M332";"acq";11
776;12;"M332";"acq";11
803;12;"M332";"acq";11
806;12;"M332";"acq";11
810;12;"M332";"acq";11
827;12;"M332";"acq";11
864;12;"M332";"acq";11
867;12;"M332";"acq";11
867;12;"M332";"acq";11
917;12;"M332";"acq";11
922;12;"M332";"acq";11
924;12;"M332";"acq";11
927;12;"M332";"acq";11
929;12;"M332";"acq";11
931;12;"M332";"acq";11
934;12;"M332";"acq";11
969;12;"M332";"acq";11
978;12;"M332";"acq";11
980;12;"M332";"acq";11
982;12;"M332";"acq";11
992;12;"M332";"acq";11
994;12;"M332";"acq";11
997;12;"M332";"acq";11
999;12;"M332";"acq";11
1023;12;"M332";"acq";11
1032;12;"M332";"acq";11
1060;12;"M332";"acq";11
1077;12;"M332";"acq";11
1084;12;"M332";"acq";11
1109;12;"M332";"acq";11
1111;12;"M332";"acq";11
1142;12;"M332";"acq";11
1144;12;"M332";"acq";11
1149;12;"M332";"acq";11
1152;12;"M332";"acq";11
1157;12;"M332";"acq";11
1159;12;"M332";"acq";11
1206;12;"M332";"acq";11
1208;12;"M332";"acq";11
1213;12;"M332";"acq";11
1215;12;"M332";"acq";11
1249;12;"M332";"acq";11
1252;12;"M332";"acq";11
