"t";"evento";"sujeto";"fase";"sesion"
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;12;"M332";"acq";31
0;51;"M332";"acq";31
28;11;"M332";"acq";31
30;12;"M332";"acq";31
49;12;"M332";"acq";31
63;12;"M332";"acq";31
70;12;"M332";"acq";31
73;12;"M332";"acq";31
74;12;"M332";"acq";31
123;11;"M332";"acq";31
129;12;"M332";"acq";31
133;12;"M332";"acq";31
144;12;"M332";"acq";31
162;11;"M332";"acq";31
162;11;"M332";"acq";31
168;11;"M332";"acq";31
171;11;"M332";"acq";31
174;11;"M332";"acq";31
181;11;"M332";"acq";31
184;11;"M332";"acq";31
186;11;"M332";"acq";31
189;11;"M332";"acq";31
193;11;"M332";"acq";31
193;11;"M332";"acq";31
196;11;"M332";"acq";31
214;11;"M332";"acq";31
215;11;"M332";"acq";31
219;11;"M332";"acq";31
222;11;"M332";"acq";31
224;11;"M332";"acq";31
232;11;"M332";"acq";31
234;11;"M332";"acq";31
240;11;"M332";"acq";31
241;11;"M332";"acq";31
243;11;"M332";"acq";31
253;11;"M332";"acq";31
256;11;"M332";"acq";31
259;11;"M332";"acq";31
261;11;"M332";"acq";31
274;11;"M332";"acq";31
275;11;"M332";"acq";31
277;11;"M332";"acq";31
284;11;"M332";"acq";31
288;11;"M332";"acq";31
298;11;"M332";"acq";31
314;11;"M332";"acq";31
315;11;"M332";"acq";31
317;11;"M332";"acq";31
319;11;"M332";"acq";31
321;11;"M332";"acq";31
326;11;"M332";"acq";31
341;11;"M332";"acq";31
343;11;"M332";"acq";31
345;11;"M332";"acq";31
349;11;"M332";"acq";31
366;11;"M332";"acq";31
368;11;"M332";"acq";31
370;11;"M332";"acq";31
372;11;"M332";"acq";31
374;11;"M332";"acq";31
379;11;"M332";"acq";31
381;11;"M332";"acq";31
384;11;"M332";"acq";31
388;11;"M332";"acq";31
392;11;"M332";"acq";31
394;11;"M332";"acq";31
412;11;"M332";"acq";31
