"t";"evento";"sujeto";"fase";"sesion"
0;51;"M326";"acq";3
35;11;"M326";"acq";3
44;12;"M326";"acq";3
53;12;"M326";"acq";3
88;11;"M326";"acq";3
98;11;"M326";"acq";3
249;11;"M326";"acq";3
269;11;"M326";"acq";3
300;11;"M326";"acq";3
315;11;"M326";"acq";3
378;11;"M326";"acq";3
383;11;"M326";"acq";3
389;11;"M326";"acq";3
405;11;"M326";"acq";3
419;12;"M326";"acq";3
440;12;"M326";"acq";3
464;11;"M326";"acq";3
479;11;"M326";"acq";3
489;11;"M326";"acq";3
494;11;"M326";"acq";3
500;11;"M326";"acq";3
501;11;"M326";"acq";3
552;11;"M326";"acq";3
559;11;"M326";"acq";3
564;11;"M326";"acq";3
575;11;"M326";"acq";3
581;11;"M326";"acq";3
587;11;"M326";"acq";3
593;12;"M326";"acq";3
596;12;"M326";"acq";3
602;12;"M326";"acq";3
675;11;"M326";"acq";3
675;21;"M326";"acq";3
682;12;"M326";"acq";3
714;12;"M326";"acq";3
725;31;"M326";"acq";3
727;12;"M326";"acq";3
778;12;"M326";"acq";3
825;5;"M326";"acq";3
1137;1;"M326";"acq";3
1194;12;"M326";"acq";3
1299;12;"M326";"acq";3
1312;1;"M326";"acq";3
1362;1;"M326";"acq";3
1369;12;"M326";"acq";3
1535;1;"M326";"acq";3
1535;2;"M326";"acq";3
1547;12;"M326";"acq";3
1585;3;"M326";"acq";3
1685;5;"M326";"acq";3
2038;12;"M326";"acq";3
2045;12;"M326";"acq";3
2053;12;"M326";"acq";3
2136;12;"M326";"acq";3
2180;1;"M326";"acq";3
2188;12;"M326";"acq";3
2221;1;"M326";"acq";3
2296;12;"M326";"acq";3
2404;12;"M326";"acq";3
2419;12;"M326";"acq";3
2431;1;"M326";"acq";3
2431;2;"M326";"acq";3
2437;12;"M326";"acq";3
2481;3;"M326";"acq";3
2581;51;"M326";"acq";3
2937;12;"M326";"acq";3
2948;12;"M326";"acq";3
2949;12;"M326";"acq";3
3180;11;"M326";"acq";3
3268;11;"M326";"acq";3
3268;21;"M326";"acq";3
3269;11;"M326";"acq";3
3275;12;"M326";"acq";3
3318;31;"M326";"acq";3
3418;51;"M326";"acq";3
3597;12;"M326";"acq";3
3663;12;"M326";"acq";3
4092;11;"M326";"acq";3
4092;21;"M326";"acq";3
4097;12;"M326";"acq";3
4142;31;"M326";"acq";3
4242;51;"M326";"acq";3
4720;12;"M326";"acq";3
4744;11;"M326";"acq";3
4803;12;"M326";"acq";3
4826;11;"M326";"acq";3
4841;11;"M326";"acq";3
4855;11;"M326";"acq";3
4855;21;"M326";"acq";3
4861;12;"M326";"acq";3
4905;31;"M326";"acq";3
5005;5;"M326";"acq";3
5382;1;"M326";"acq";3
5402;12;"M326";"acq";3
5532;12;"M326";"acq";3
5592;1;"M326";"acq";3
5600;12;"M326";"acq";3
5686;12;"M326";"acq";3
5747;1;"M326";"acq";3
5747;2;"M326";"acq";3
5752;12;"M326";"acq";3
5797;3;"M326";"acq";3
5897;51;"M326";"acq";3
6023;12;"M326";"acq";3
6577;11;"M326";"acq";3
6577;21;"M326";"acq";3
6582;12;"M326";"acq";3
6627;31;"M326";"acq";3
6727;5;"M326";"acq";3
7169;12;"M326";"acq";3
7184;1;"M326";"acq";3
7233;1;"M326";"acq";3
7247;12;"M326";"acq";3
7263;1;"M326";"acq";3
7396;12;"M326";"acq";3
7408;12;"M326";"acq";3
7465;1;"M326";"acq";3
7465;2;"M326";"acq";3
7472;12;"M326";"acq";3
7515;3;"M326";"acq";3
7615;51;"M326";"acq";3
7868;12;"M326";"acq";3
7882;11;"M326";"acq";3
7899;11;"M326";"acq";3
7960;11;"M326";"acq";3
7974;11;"M326";"acq";3
7988;11;"M326";"acq";3
7996;12;"M326";"acq";3
8014;12;"M326";"acq";3
8030;11;"M326";"acq";3
8040;11;"M326";"acq";3
8048;11;"M326";"acq";3
8053;11;"M326";"acq";3
8062;12;"M326";"acq";3
8172;11;"M326";"acq";3
8190;11;"M326";"acq";3
8202;11;"M326";"acq";3
8207;11;"M326";"acq";3
8213;11;"M326";"acq";3
8237;11;"M326";"acq";3
8237;21;"M326";"acq";3
8242;12;"M326";"acq";3
8287;31;"M326";"acq";3
8387;51;"M326";"acq";3
8531;12;"M326";"acq";3
8532;12;"M326";"acq";3
8534;12;"M326";"acq";3
8665;12;"M326";"acq";3
8983;11;"M326";"acq";3
8997;11;"M326";"acq";3
8997;21;"M326";"acq";3
9002;12;"M326";"acq";3
9047;31;"M326";"acq";3
9147;53;"M326";"acq";3
9500;12;"M326";"acq";3
9505;12;"M326";"acq";3
9521;12;"M326";"acq";3
9547;1;"M326";"acq";3
