"t";"evento";"sujeto";"fase";"sesion"
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;12;"M326";"acq";12
0;51;"M326";"acq";12
448;12;"M326";"acq";12
519;12;"M326";"acq";12
549;11;"M326";"acq";12
556;12;"M326";"acq";12
571;12;"M326";"acq";12
571;12;"M326";"acq";12
585;12;"M326";"acq";12
588;12;"M326";"acq";12
623;12;"M326";"acq";12
671;12;"M326";"acq";12
848;11;"M326";"acq";12
848;21;"M326";"acq";12
853;12;"M326";"acq";12
896;12;"M326";"acq";12
898;31;"M326";"acq";12
909;12;"M326";"acq";12
910;12;"M326";"acq";12
912;12;"M326";"acq";12
922;12;"M326";"acq";12
924;12;"M326";"acq";12
934;12;"M326";"acq";12
961;12;"M326";"acq";12
987;12;"M326";"acq";12
991;12;"M326";"acq";12
994;12;"M326";"acq";12
997;12;"M326";"acq";12
998;5;"M326";"acq";12
1016;12;"M326";"acq";12
1025;12;"M326";"acq";12
1027;12;"M326";"acq";12
1027;12;"M326";"acq";12
1256;12;"M326";"acq";12
1271;1;"M326";"acq";12
1303;12;"M326";"acq";12
1310;12;"M326";"acq";12
1314;12;"M326";"acq";12
1501;1;"M326";"acq";12
1538;1;"M326";"acq";12
1576;1;"M326";"acq";12
1679;1;"M326";"acq";12
1679;2;"M326";"acq";12
1689;12;"M326";"acq";12
1725;12;"M326";"acq";12
1726;12;"M326";"acq";12
1729;3;"M326";"acq";12
1736;12;"M326";"acq";12
1785;12;"M326";"acq";12
1829;5;"M326";"acq";12
1840;12;"M326";"acq";12
1842;12;"M326";"acq";12
1844;12;"M326";"acq";12
1861;12;"M326";"acq";12
1863;12;"M326";"acq";12
2426;1;"M326";"acq";12
2459;12;"M326";"acq";12
2462;12;"M326";"acq";12
2585;1;"M326";"acq";12
2585;2;"M326";"acq";12
2591;12;"M326";"acq";12
2630;12;"M326";"acq";12
2632;12;"M326";"acq";12
2634;12;"M326";"acq";12
2635;3;"M326";"acq";12
2637;12;"M326";"acq";12
2652;12;"M326";"acq";12
2668;12;"M326";"acq";12
2680;12;"M326";"acq";12
2682;12;"M326";"acq";12
2683;12;"M326";"acq";12
2683;12;"M326";"acq";12
2697;12;"M326";"acq";12
2735;51;"M326";"acq";12
2803;12;"M326";"acq";12
2817;12;"M326";"acq";12
2831;12;"M326";"acq";12
2834;12;"M326";"acq";12
2839;12;"M326";"acq";12
2878;12;"M326";"acq";12
2888;12;"M326";"acq";12
3001;12;"M326";"acq";12
3003;12;"M326";"acq";12
3009;12;"M326";"acq";12
3098;11;"M326";"acq";12
3125;12;"M326";"acq";12
3134;12;"M326";"acq";12
3165;11;"M326";"acq";12
3188;11;"M326";"acq";12
3198;11;"M326";"acq";12
3208;11;"M326";"acq";12
3226;11;"M326";"acq";12
3238;11;"M326";"acq";12
3253;11;"M326";"acq";12
3278;11;"M326";"acq";12
3280;11;"M326";"acq";12
3296;11;"M326";"acq";12
3322;11;"M326";"acq";12
3340;12;"M326";"acq";12
3358;11;"M326";"acq";12
3358;21;"M326";"acq";12
3362;12;"M326";"acq";12
3408;31;"M326";"acq";12
3508;54;"M326";"acq";12
4110;11;"M326";"acq";12
4131;11;"M326";"acq";12
4132;11;"M326";"acq";12
4146;11;"M326";"acq";12
4166;11;"M326";"acq";12
4176;12;"M326";"acq";12
4222;11;"M326";"acq";12
4248;11;"M326";"acq";12
4274;11;"M326";"acq";12
4283;11;"M326";"acq";12
4286;11;"M326";"acq";12
4300;11;"M326";"acq";12
4310;12;"M326";"acq";12
4332;11;"M326";"acq";12
4334;11;"M326";"acq";12
4347;11;"M326";"acq";12
4367;11;"M326";"acq";12
4388;11;"M326";"acq";12
4401;12;"M326";"acq";12
4423;11;"M326";"acq";12
4424;11;"M326";"acq";12
4427;11;"M326";"acq";12
4437;11;"M326";"acq";12
4460;11;"M326";"acq";12
4465;11;"M326";"acq";12
4479;11;"M326";"acq";12
4493;11;"M326";"acq";12
4503;11;"M326";"acq";12
4506;11;"M326";"acq";12
4527;11;"M326";"acq";12
4536;12;"M326";"acq";12
4661;11;"M326";"acq";12
4696;11;"M326";"acq";12
4703;11;"M326";"acq";12
4711;12;"M326";"acq";12
4751;11;"M326";"acq";12
4785;11;"M326";"acq";12
4786;11;"M326";"acq";12
4795;11;"M326";"acq";12
4803;11;"M326";"acq";12
4813;11;"M326";"acq";12
4821;11;"M326";"acq";12
4834;11;"M326";"acq";12
4921;12;"M326";"acq";12
4927;12;"M326";"acq";12
4956;11;"M326";"acq";12
4978;11;"M326";"acq";12
4996;11;"M326";"acq";12
5015;11;"M326";"acq";12
5026;11;"M326";"acq";12
5030;11;"M326";"acq";12
5031;11;"M326";"acq";12
5035;11;"M326";"acq";12
5045;12;"M326";"acq";12
5070;11;"M326";"acq";12
5091;11;"M326";"acq";12
5095;11;"M326";"acq";12
5106;11;"M326";"acq";12
5111;11;"M326";"acq";12
5119;11;"M326";"acq";12
5129;11;"M326";"acq";12
5134;11;"M326";"acq";12
5144;11;"M326";"acq";12
5152;11;"M326";"acq";12
5157;12;"M326";"acq";12
5160;12;"M326";"acq";12
5178;12;"M326";"acq";12
5222;11;"M326";"acq";12
5245;11;"M326";"acq";12
5264;11;"M326";"acq";12
5275;11;"M326";"acq";12
5293;11;"M326";"acq";12
5308;34;"M326";"acq";12
5311;12;"M326";"acq";12
5408;5;"M326";"acq";12
5576;1;"M326";"acq";12
5621;1;"M326";"acq";12
5637;12;"M326";"acq";12
5642;12;"M326";"acq";12
5677;1;"M326";"acq";12
5682;12;"M326";"acq";12
5691;1;"M326";"acq";12
5711;1;"M326";"acq";12
5728;1;"M326";"acq";12
5745;1;"M326";"acq";12
5754;1;"M326";"acq";12
5785;1;"M326";"acq";12
5899;1;"M326";"acq";12
5915;1;"M326";"acq";12
5939;1;"M326";"acq";12
6023;1;"M326";"acq";12
6023;2;"M326";"acq";12
6030;12;"M326";"acq";12
6073;3;"M326";"acq";12
6173;5;"M326";"acq";12
6664;12;"M326";"acq";12
6744;12;"M326";"acq";12
6814;1;"M326";"acq";12
6814;2;"M326";"acq";12
6820;12;"M326";"acq";12
6864;3;"M326";"acq";12
6964;51;"M326";"acq";12
7290;12;"M326";"acq";12
7410;12;"M326";"acq";12
7436;11;"M326";"acq";12
7532;11;"M326";"acq";12
7538;12;"M326";"acq";12
7571;12;"M326";"acq";12
7795;12;"M326";"acq";12
7844;11;"M326";"acq";12
7844;21;"M326";"acq";12
7847;12;"M326";"acq";12
7892;12;"M326";"acq";12
7893;12;"M326";"acq";12
7894;31;"M326";"acq";12
7905;12;"M326";"acq";12
7906;12;"M326";"acq";12
7921;12;"M326";"acq";12
7926;12;"M326";"acq";12
7994;51;"M326";"acq";12
8224;12;"M326";"acq";12
8250;11;"M326";"acq";12
8276;11;"M326";"acq";12
8291;11;"M326";"acq";12
8298;11;"M326";"acq";12
8327;11;"M326";"acq";12
8341;11;"M326";"acq";12
8366;11;"M326";"acq";12
8375;12;"M326";"acq";12
8433;11;"M326";"acq";12
8520;11;"M326";"acq";12
8529;12;"M326";"acq";12
8549;11;"M326";"acq";12
8562;11;"M326";"acq";12
8577;11;"M326";"acq";12
8584;12;"M326";"acq";12
8594;12;"M326";"acq";12
8600;12;"M326";"acq";12
8600;12;"M326";"acq";12
8602;12;"M326";"acq";12
8604;12;"M326";"acq";12
8605;12;"M326";"acq";12
8607;12;"M326";"acq";12
8617;12;"M326";"acq";12
8622;12;"M326";"acq";12
8624;12;"M326";"acq";12
8642;11;"M326";"acq";12
8642;21;"M326";"acq";12
8646;12;"M326";"acq";12
8692;31;"M326";"acq";12
8792;5;"M326";"acq";12
9116;12;"M326";"acq";12
9127;12;"M326";"acq";12
9137;12;"M326";"acq";12
9142;12;"M326";"acq";12
9153;12;"M326";"acq";12
9157;12;"M326";"acq";12
9178;12;"M326";"acq";12
9249;1;"M326";"acq";12
9338;1;"M326";"acq";12
9348;1;"M326";"acq";12
9356;12;"M326";"acq";12
9364;1;"M326";"acq";12
9396;1;"M326";"acq";12
9396;2;"M326";"acq";12
9403;12;"M326";"acq";12
9446;3;"M326";"acq";12
9455;12;"M326";"acq";12
9456;12;"M326";"acq";12
9461;12;"M326";"acq";12
9546;5;"M326";"acq";12
9617;12;"M326";"acq";12
9622;12;"M326";"acq";12
9654;1;"M326";"acq";12
9669;1;"M326";"acq";12
9702;1;"M326";"acq";12
9739;1;"M326";"acq";12
9771;1;"M326";"acq";12
9947;12;"M326";"acq";12
10024;1;"M326";"acq";12
10040;1;"M326";"acq";12
10060;1;"M326";"acq";12
