"t";"evento";"sujeto";"fase";"sesion"
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;12;"M327";"acq";28
0;51;"M327";"acq";28
44;12;"M327";"acq";28
86;11;"M327";"acq";28
196;12;"M327";"acq";28
206;11;"M327";"acq";28
212;11;"M327";"acq";28
219;11;"M327";"acq";28
224;11;"M327";"acq";28
306;11;"M327";"acq";28
308;11;"M327";"acq";28
323;11;"M327";"acq";28
372;11;"M327";"acq";28
384;11;"M327";"acq";28
389;11;"M327";"acq";28
393;11;"M327";"acq";28
395;11;"M327";"acq";28
402;11;"M327";"acq";28
403;11;"M327";"acq";28
497;12;"M327";"acq";28
506;11;"M327";"acq";28
518;11;"M327";"acq";28
525;11;"M327";"acq";28
533;11;"M327";"acq";28
535;11;"M327";"acq";28
536;11;"M327";"acq";28
542;11;"M327";"acq";28
542;21;"M327";"acq";28
546;12;"M327";"acq";28
592;31;"M327";"acq";28
626;12;"M327";"acq";28
631;12;"M327";"acq";28
692;51;"M327";"acq";28
857;12;"M327";"acq";28
1300;12;"M327";"acq";28
1305;12;"M327";"acq";28
1307;12;"M327";"acq";28
1308;12;"M327";"acq";28
1308;12;"M327";"acq";28
1372;11;"M327";"acq";28
1372;21;"M327";"acq";28
1376;12;"M327";"acq";28
1422;31;"M327";"acq";28
1522;5;"M327";"acq";28
1712;12;"M327";"acq";28
1721;12;"M327";"acq";28
1986;12;"M327";"acq";28
1989;12;"M327";"acq";28
2182;12;"M327";"acq";28
2198;1;"M327";"acq";28
2199;1;"M327";"acq";28
2247;12;"M327";"acq";28
2258;2;"M327";"acq";28
2262;12;"M327";"acq";28
2308;3;"M327";"acq";28
2340;12;"M327";"acq";28
2408;51;"M327";"acq";28
3051;12;"M327";"acq";28
3083;12;"M327";"acq";28
3091;12;"M327";"acq";28
3102;11;"M327";"acq";28
3110;11;"M327";"acq";28
3112;11;"M327";"acq";28
3121;11;"M327";"acq";28
3122;11;"M327";"acq";28
3129;11;"M327";"acq";28
3139;11;"M327";"acq";28
3144;11;"M327";"acq";28
3146;11;"M327";"acq";28
3149;11;"M327";"acq";28
3155;11;"M327";"acq";28
3155;21;"M327";"acq";28
3160;12;"M327";"acq";28
3205;31;"M327";"acq";28
3245;12;"M327";"acq";28
3305;5;"M327";"acq";28
3459;12;"M327";"acq";28
3480;12;"M327";"acq";28
3486;12;"M327";"acq";28
3792;12;"M327";"acq";28
3942;12;"M327";"acq";28
3946;12;"M327";"acq";28
4051;12;"M327";"acq";28
4085;1;"M327";"acq";28
4145;2;"M327";"acq";28
4153;12;"M327";"acq";28
4195;3;"M327";"acq";28
4295;53;"M327";"acq";28
4373;12;"M327";"acq";28
4652;1;"M327";"acq";28
4789;12;"M327";"acq";28
4803;12;"M327";"acq";28
4813;12;"M327";"acq";28
4815;12;"M327";"acq";28
4817;12;"M327";"acq";28
4823;1;"M327";"acq";28
5062;12;"M327";"acq";28
5218;12;"M327";"acq";28
5242;1;"M327";"acq";28
5256;1;"M327";"acq";28
5266;1;"M327";"acq";28
5280;1;"M327";"acq";28
5330;1;"M327";"acq";28
5333;1;"M327";"acq";28
5339;12;"M327";"acq";28
5346;12;"M327";"acq";28
5347;12;"M327";"acq";28
5521;1;"M327";"acq";28
5526;1;"M327";"acq";28
5530;1;"M327";"acq";28
5534;1;"M327";"acq";28
5538;1;"M327";"acq";28
5549;12;"M327";"acq";28
6095;33;"M327";"acq";28
6158;12;"M327";"acq";28
6195;51;"M327";"acq";28
6685;11;"M327";"acq";28
6857;11;"M327";"acq";28
6867;11;"M327";"acq";28
6884;11;"M327";"acq";28
6892;11;"M327";"acq";28
6894;11;"M327";"acq";28
6933;12;"M327";"acq";28
6959;11;"M327";"acq";28
6959;21;"M327";"acq";28
6961;11;"M327";"acq";28
6964;12;"M327";"acq";28
7009;31;"M327";"acq";28
7109;51;"M327";"acq";28
7250;12;"M327";"acq";28
7566;12;"M327";"acq";28
7585;11;"M327";"acq";28
7590;11;"M327";"acq";28
7599;11;"M327";"acq";28
7601;11;"M327";"acq";28
7605;11;"M327";"acq";28
7644;11;"M327";"acq";28
7648;11;"M327";"acq";28
7650;11;"M327";"acq";28
7660;11;"M327";"acq";28
7662;11;"M327";"acq";28
7667;11;"M327";"acq";28
7669;11;"M327";"acq";28
7677;11;"M327";"acq";28
7683;11;"M327";"acq";28
7688;11;"M327";"acq";28
7701;12;"M327";"acq";28
7715;11;"M327";"acq";28
7755;11;"M327";"acq";28
7760;11;"M327";"acq";28
7762;11;"M327";"acq";28
7767;11;"M327";"acq";28
7778;11;"M327";"acq";28
7791;11;"M327";"acq";28
7800;11;"M327";"acq";28
7878;11;"M327";"acq";28
7878;21;"M327";"acq";28
7884;12;"M327";"acq";28
7928;31;"M327";"acq";28
7975;12;"M327";"acq";28
8028;5;"M327";"acq";28
8179;12;"M327";"acq";28
8366;12;"M327";"acq";28
8372;12;"M327";"acq";28
8571;12;"M327";"acq";28
8618;1;"M327";"acq";28
8678;2;"M327";"acq";28
8686;12;"M327";"acq";28
8728;3;"M327";"acq";28
8760;12;"M327";"acq";28
8828;51;"M327";"acq";28
9017;12;"M327";"acq";28
9171;12;"M327";"acq";28
9229;12;"M327";"acq";28
9232;12;"M327";"acq";28
9253;12;"M327";"acq";28
9311;12;"M327";"acq";28
9313;12;"M327";"acq";28
9317;12;"M327";"acq";28
9319;12;"M327";"acq";28
9326;12;"M327";"acq";28
9407;11;"M327";"acq";28
9411;11;"M327";"acq";28
