"t";"evento";"sujeto";"fase";"sesion"
0;12;"M332";"acq";3
0;12;"M332";"acq";3
0;12;"M332";"acq";3
0;12;"M332";"acq";3
0;12;"M332";"acq";3
0;12;"M332";"acq";3
0;12;"M332";"acq";3
0;12;"M332";"acq";3
0;12;"M332";"acq";3
0;12;"M332";"acq";3
0;51;"M332";"acq";3
177;11;"M332";"acq";3
190;12;"M332";"acq";3
211;12;"M332";"acq";3
232;12;"M332";"acq";3
247;11;"M332";"acq";3
252;11;"M332";"acq";3
254;11;"M332";"acq";3
258;11;"M332";"acq";3
261;11;"M332";"acq";3
266;11;"M332";"acq";3
273;11;"M332";"acq";3
275;11;"M332";"acq";3
345;11;"M332";"acq";3
345;11;"M332";"acq";3
348;11;"M332";"acq";3
349;11;"M332";"acq";3
355;11;"M332";"acq";3
397;11;"M332";"acq";3
399;11;"M332";"acq";3
401;11;"M332";"acq";3
404;11;"M332";"acq";3
409;11;"M332";"acq";3
413;11;"M332";"acq";3
417;11;"M332";"acq";3
418;11;"M332";"acq";3
422;11;"M332";"acq";3
423;11;"M332";"acq";3
430;11;"M332";"acq";3
432;11;"M332";"acq";3
434;11;"M332";"acq";3
542;11;"M332";"acq";3
542;21;"M332";"acq";3
546;12;"M332";"acq";3
592;31;"M332";"acq";3
689;12;"M332";"acq";3
691;12;"M332";"acq";3
692;5;"M332";"acq";3
774;12;"M332";"acq";3
785;12;"M332";"acq";3
795;12;"M332";"acq";3
810;12;"M332";"acq";3
842;12;"M332";"acq";3
848;12;"M332";"acq";3
855;12;"M332";"acq";3
975;1;"M332";"acq";3
1048;12;"M332";"acq";3
1053;12;"M332";"acq";3
1054;12;"M332";"acq";3
1083;1;"M332";"acq";3
1156;1;"M332";"acq";3
1165;1;"M332";"acq";3
1177;12;"M332";"acq";3
1194;1;"M332";"acq";3
1197;1;"M332";"acq";3
1199;1;"M332";"acq";3
1201;1;"M332";"acq";3
1203;1;"M332";"acq";3
1205;1;"M332";"acq";3
1207;1;"M332";"acq";3
1209;1;"M332";"acq";3
1221;12;"M332";"acq";3
1235;1;"M332";"acq";3
1237;1;"M332";"acq";3
1240;1;"M332";"acq";3
1242;1;"M332";"acq";3
1250;1;"M332";"acq";3
1252;1;"M332";"acq";3
1255;1;"M332";"acq";3
1258;1;"M332";"acq";3
1259;1;"M332";"acq";3
1265;1;"M332";"acq";3
1267;1;"M332";"acq";3
1269;1;"M332";"acq";3
1271;1;"M332";"acq";3
1280;1;"M332";"acq";3
1283;1;"M332";"acq";3
1291;1;"M332";"acq";3
1293;1;"M332";"acq";3
1295;2;"M332";"acq";3
1304;12;"M332";"acq";3
1345;3;"M332";"acq";3
1445;5;"M332";"acq";3
1457;12;"M332";"acq";3
1671;12;"M332";"acq";3
1672;12;"M332";"acq";3
1709;12;"M332";"acq";3
1740;12;"M332";"acq";3
1814;1;"M332";"acq";3
1887;1;"M332";"acq";3
1889;1;"M332";"acq";3
1894;1;"M332";"acq";3
1897;1;"M332";"acq";3
1898;1;"M332";"acq";3
1900;1;"M332";"acq";3
1908;1;"M332";"acq";3
1918;1;"M332";"acq";3
1920;1;"M332";"acq";3
1922;1;"M332";"acq";3
1929;1;"M332";"acq";3
1931;1;"M332";"acq";3
1933;1;"M332";"acq";3
1934;1;"M332";"acq";3
1935;1;"M332";"acq";3
1947;1;"M332";"acq";3
1950;1;"M332";"acq";3
1955;1;"M332";"acq";3
1960;1;"M332";"acq";3
1967;1;"M332";"acq";3
1971;1;"M332";"acq";3
1973;1;"M332";"acq";3
1985;1;"M332";"acq";3
1999;1;"M332";"acq";3
2011;1;"M332";"acq";3
2013;1;"M332";"acq";3
2018;1;"M332";"acq";3
2035;1;"M332";"acq";3
2044;1;"M332";"acq";3
2045;2;"M332";"acq";3
2052;12;"M332";"acq";3
2095;3;"M332";"acq";3
2133;12;"M332";"acq";3
2195;51;"M332";"acq";3
2276;12;"M332";"acq";3
2343;12;"M332";"acq";3
2345;12;"M332";"acq";3
2354;12;"M332";"acq";3
2459;12;"M332";"acq";3
2460;12;"M332";"acq";3
2489;12;"M332";"acq";3
2500;12;"M332";"acq";3
2646;12;"M332";"acq";3
2647;12;"M332";"acq";3
2649;12;"M332";"acq";3
2651;12;"M332";"acq";3
