"t";"evento";"sujeto";"fase";"sesion"
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;12;"M333";"acq";19
0;54;"M333";"acq";19
7;12;"M333";"acq";19
64;12;"M333";"acq";19
70;12;"M333";"acq";19
70;12;"M333";"acq";19
118;11;"M333";"acq";19
123;12;"M333";"acq";19
136;12;"M333";"acq";19
165;11;"M333";"acq";19
170;12;"M333";"acq";19
179;12;"M333";"acq";19
209;11;"M333";"acq";19
259;11;"M333";"acq";19
263;11;"M333";"acq";19
268;12;"M333";"acq";19
275;12;"M333";"acq";19
284;12;"M333";"acq";19
304;11;"M333";"acq";19
308;11;"M333";"acq";19
311;11;"M333";"acq";19
320;11;"M333";"acq";19
326;12;"M333";"acq";19
333;12;"M333";"acq";19
354;12;"M333";"acq";19
368;11;"M333";"acq";19
373;11;"M333";"acq";19
376;11;"M333";"acq";19
381;11;"M333";"acq";19
385;11;"M333";"acq";19
388;11;"M333";"acq";19
391;11;"M333";"acq";19
397;11;"M333";"acq";19
404;11;"M333";"acq";19
454;11;"M333";"acq";19
459;11;"M333";"acq";19
464;12;"M333";"acq";19
495;11;"M333";"acq";19
499;11;"M333";"acq";19
