"t";"evento";"sujeto";"fase";"sesion"
0;12;"M332";"acq";8
0;12;"M332";"acq";8
0;12;"M332";"acq";8
0;12;"M332";"acq";8
0;12;"M332";"acq";8
0;12;"M332";"acq";8
0;12;"M332";"acq";8
0;12;"M332";"acq";8
0;12;"M332";"acq";8
0;51;"M332";"acq";8
97;12;"M332";"acq";8
110;11;"M332";"acq";8
207;12;"M332";"acq";8
209;12;"M332";"acq";8
237;11;"M332";"acq";8
240;11;"M332";"acq";8
243;12;"M332";"acq";8
276;11;"M332";"acq";8
278;11;"M332";"acq";8
290;12;"M332";"acq";8
295;12;"M332";"acq";8
318;11;"M332";"acq";8
318;11;"M332";"acq";8
320;11;"M332";"acq";8
321;11;"M332";"acq";8
325;11;"M332";"acq";8
328;11;"M332";"acq";8
330;11;"M332";"acq";8
335;11;"M332";"acq";8
337;11;"M332";"acq";8
338;11;"M332";"acq";8
344;11;"M332";"acq";8
346;11;"M332";"acq";8
350;11;"M332";"acq";8
352;11;"M332";"acq";8
356;11;"M332";"acq";8
363;11;"M332";"acq";8
364;11;"M332";"acq";8
366;11;"M332";"acq";8
370;11;"M332";"acq";8
373;11;"M332";"acq";8
379;11;"M332";"acq";8
384;11;"M332";"acq";8
386;11;"M332";"acq";8
389;11;"M332";"acq";8
391;11;"M332";"acq";8
395;11;"M332";"acq";8
397;11;"M332";"acq";8
402;11;"M332";"acq";8
406;11;"M332";"acq";8
408;11;"M332";"acq";8
413;11;"M332";"acq";8
419;11;"M332";"acq";8
424;11;"M332";"acq";8
430;11;"M332";"acq";8
433;11;"M332";"acq";8
436;11;"M332";"acq";8
439;11;"M332";"acq";8
444;11;"M332";"acq";8
446;11;"M332";"acq";8
448;11;"M332";"acq";8
452;11;"M332";"acq";8
458;11;"M332";"acq";8
459;11;"M332";"acq";8
460;11;"M332";"acq";8
464;11;"M332";"acq";8
466;11;"M332";"acq";8
471;11;"M332";"acq";8
473;11;"M332";"acq";8
477;11;"M332";"acq";8
480;11;"M332";"acq";8
483;11;"M332";"acq";8
485;11;"M332";"acq";8
489;11;"M332";"acq";8
494;11;"M332";"acq";8
498;11;"M332";"acq";8
499;11;"M332";"acq";8
501;11;"M332";"acq";8
505;11;"M332";"acq";8
507;11;"M332";"acq";8
511;11;"M332";"acq";8
513;11;"M332";"acq";8
517;11;"M332";"acq";8
526;11;"M332";"acq";8
529;11;"M332";"acq";8
531;11;"M332";"acq";8
537;11;"M332";"acq";8
