"t";"evento";"sujeto";"fase";"sesion"
0;12;"M331";"acq";16
0;12;"M331";"acq";16
0;12;"M331";"acq";16
0;12;"M331";"acq";16
0;51;"M331";"acq";16
117;11;"M331";"acq";16
144;12;"M331";"acq";16
162;11;"M331";"acq";16
193;11;"M331";"acq";16
220;11;"M331";"acq";16
279;11;"M331";"acq";16
285;11;"M331";"acq";16
290;12;"M331";"acq";16
300;12;"M331";"acq";16
307;12;"M331";"acq";16
334;11;"M331";"acq";16
343;11;"M331";"acq";16
356;11;"M331";"acq";16
480;11;"M331";"acq";16
484;11;"M331";"acq";16
490;12;"M331";"acq";16
496;12;"M331";"acq";16
501;12;"M331";"acq";16
519;11;"M331";"acq";16
596;11;"M331";"acq";16
596;21;"M331";"acq";16
601;12;"M331";"acq";16
646;31;"M331";"acq";16
740;12;"M331";"acq";16
746;53;"M331";"acq";16
1177;12;"M331";"acq";16
1198;1;"M331";"acq";16
1203;1;"M331";"acq";16
1213;1;"M331";"acq";16
1215;1;"M331";"acq";16
1222;1;"M331";"acq";16
1227;1;"M331";"acq";16
1229;1;"M331";"acq";16
1241;1;"M331";"acq";16
1245;1;"M331";"acq";16
1248;1;"M331";"acq";16
1255;1;"M331";"acq";16
1256;1;"M331";"acq";16
1262;1;"M331";"acq";16
1268;1;"M331";"acq";16
1275;1;"M331";"acq";16
1277;1;"M331";"acq";16
1283;1;"M331";"acq";16
1287;1;"M331";"acq";16
1302;1;"M331";"acq";16
1306;1;"M331";"acq";16
1310;1;"M331";"acq";16
1312;12;"M331";"acq";16
1320;1;"M331";"acq";16
1324;1;"M331";"acq";16
1325;1;"M331";"acq";16
1338;1;"M331";"acq";16
1343;1;"M331";"acq";16
1345;1;"M331";"acq";16
1349;1;"M331";"acq";16
1352;1;"M331";"acq";16
1357;1;"M331";"acq";16
1381;1;"M331";"acq";16
1387;1;"M331";"acq";16
1388;1;"M331";"acq";16
1391;1;"M331";"acq";16
1398;1;"M331";"acq";16
1404;1;"M331";"acq";16
1409;1;"M331";"acq";16
1411;1;"M331";"acq";16
1434;1;"M331";"acq";16
1440;1;"M331";"acq";16
1452;1;"M331";"acq";16
1456;1;"M331";"acq";16
1464;1;"M331";"acq";16
1469;1;"M331";"acq";16
1473;1;"M331";"acq";16
1478;1;"M331";"acq";16
1486;1;"M331";"acq";16
1497;1;"M331";"acq";16
1502;1;"M331";"acq";16
1505;1;"M331";"acq";16
1529;1;"M331";"acq";16
1540;1;"M331";"acq";16
1547;12;"M331";"acq";16
1558;12;"M331";"acq";16
1588;1;"M331";"acq";16
1589;1;"M331";"acq";16
1592;1;"M331";"acq";16
1594;1;"M331";"acq";16
1599;1;"M331";"acq";16
1622;1;"M331";"acq";16
1632;1;"M331";"acq";16
1682;1;"M331";"acq";16
1696;1;"M331";"acq";16
1729;1;"M331";"acq";16
1732;1;"M331";"acq";16
1742;12;"M331";"acq";16
1792;12;"M331";"acq";16
1804;12;"M331";"acq";16
1900;1;"M331";"acq";16
1911;12;"M331";"acq";16
2080;12;"M331";"acq";16
2094;1;"M331";"acq";16
2123;12;"M331";"acq";16
2153;12;"M331";"acq";16
2157;12;"M331";"acq";16
2170;1;"M331";"acq";16
2404;1;"M331";"acq";16
2416;12;"M331";"acq";16
2546;33;"M331";"acq";16
2646;5;"M331";"acq";16
2688;12;"M331";"acq";16
2700;1;"M331";"acq";16
2704;1;"M331";"acq";16
