"t";"evento";"sujeto";"fase";"sesion"
0;12;"M328";"acq";17
0;12;"M328";"acq";17
0;12;"M328";"acq";17
0;12;"M328";"acq";17
0;12;"M328";"acq";17
0;12;"M328";"acq";17
0;12;"M328";"acq";17
0;51;"M328";"acq";17
32;12;"M328";"acq";17
58;11;"M328";"acq";17
63;12;"M328";"acq";17
95;11;"M328";"acq";17
101;12;"M328";"acq";17
124;12;"M328";"acq";17
138;11;"M328";"acq";17
148;12;"M328";"acq";17
160;12;"M328";"acq";17
169;11;"M328";"acq";17
179;12;"M328";"acq";17
228;12;"M328";"acq";17
236;12;"M328";"acq";17
242;12;"M328";"acq";17
249;11;"M328";"acq";17
259;12;"M328";"acq";17
281;11;"M328";"acq";17
298;11;"M328";"acq";17
315;11;"M328";"acq";17
343;12;"M328";"acq";17
358;11;"M328";"acq";17
371;11;"M328";"acq";17
405;12;"M328";"acq";17
422;11;"M328";"acq";17
433;11;"M328";"acq";17
438;11;"M328";"acq";17
445;12;"M328";"acq";17
460;11;"M328";"acq";17
471;11;"M328";"acq";17
526;11;"M328";"acq";17
530;11;"M328";"acq";17
539;11;"M328";"acq";17
544;11;"M328";"acq";17
544;21;"M328";"acq";17
555;12;"M328";"acq";17
594;31;"M328";"acq";17
694;51;"M328";"acq";17
1383;11;"M328";"acq";17
1383;21;"M328";"acq";17
1390;12;"M328";"acq";17
1433;31;"M328";"acq";17
1533;51;"M328";"acq";17
1789;12;"M328";"acq";17
1800;12;"M328";"acq";17
1844;12;"M328";"acq";17
1845;12;"M328";"acq";17
1846;12;"M328";"acq";17
1921;12;"M328";"acq";17
1940;11;"M328";"acq";17
1942;12;"M328";"acq";17
1957;12;"M328";"acq";17
1988;12;"M328";"acq";17
1999;11;"M328";"acq";17
2007;12;"M328";"acq";17
2019;12;"M328";"acq";17
2048;12;"M328";"acq";17
2089;12;"M328";"acq";17
2141;11;"M328";"acq";17
2141;21;"M328";"acq";17
2146;12;"M328";"acq";17
2151;12;"M328";"acq";17
2191;31;"M328";"acq";17
2198;12;"M328";"acq";17
2227;12;"M328";"acq";17
2291;5;"M328";"acq";17
2402;12;"M328";"acq";17
2416;12;"M328";"acq";17
2427;1;"M328";"acq";17
2436;1;"M328";"acq";17
2438;12;"M328";"acq";17
2521;12;"M328";"acq";17
2562;12;"M328";"acq";17
2568;12;"M328";"acq";17
2576;12;"M328";"acq";17
2596;1;"M328";"acq";17
2598;1;"M328";"acq";17
2602;12;"M328";"acq";17
2654;1;"M328";"acq";17
2659;1;"M328";"acq";17
2664;12;"M328";"acq";17
2677;12;"M328";"acq";17
2680;12;"M328";"acq";17
2706;12;"M328";"acq";17
2709;12;"M328";"acq";17
2717;1;"M328";"acq";17
2719;1;"M328";"acq";17
2720;1;"M328";"acq";17
2722;1;"M328";"acq";17
2724;12;"M328";"acq";17
2763;1;"M328";"acq";17
2764;1;"M328";"acq";17
2766;1;"M328";"acq";17
2770;12;"M328";"acq";17
2785;12;"M328";"acq";17
2826;1;"M328";"acq";17
2828;1;"M328";"acq";17
2836;12;"M328";"acq";17
2845;12;"M328";"acq";17
2889;12;"M328";"acq";17
2923;1;"M328";"acq";17
2924;1;"M328";"acq";17
2925;1;"M328";"acq";17
2933;12;"M328";"acq";17
2969;1;"M328";"acq";17
2970;1;"M328";"acq";17
2972;1;"M328";"acq";17
2975;12;"M328";"acq";17
2983;2;"M328";"acq";17
3033;3;"M328";"acq";17
3133;5;"M328";"acq";17
3244;12;"M328";"acq";17
3252;12;"M328";"acq";17
3501;12;"M328";"acq";17
3517;1;"M328";"acq";17
3529;12;"M328";"acq";17
3561;12;"M328";"acq";17
3579;1;"M328";"acq";17
3581;1;"M328";"acq";17
3590;12;"M328";"acq";17
3608;12;"M328";"acq";17
3641;12;"M328";"acq";17
3645;12;"M328";"acq";17
3648;12;"M328";"acq";17
3662;1;"M328";"acq";17
3666;12;"M328";"acq";17
3689;12;"M328";"acq";17
3695;12;"M328";"acq";17
3701;12;"M328";"acq";17
3713;1;"M328";"acq";17
3714;1;"M328";"acq";17
3719;12;"M328";"acq";17
3762;12;"M328";"acq";17
3765;12;"M328";"acq";17
3773;2;"M328";"acq";17
3776;1;"M328";"acq";17
3777;1;"M328";"acq";17
3779;1;"M328";"acq";17
3780;1;"M328";"acq";17
3784;12;"M328";"acq";17
3823;3;"M328";"acq";17
3923;51;"M328";"acq";17
4354;12;"M328";"acq";17
4373;12;"M328";"acq";17
4386;11;"M328";"acq";17
4390;12;"M328";"acq";17
4404;12;"M328";"acq";17
4433;11;"M328";"acq";17
4437;12;"M328";"acq";17
4449;12;"M328";"acq";17
4463;12;"M328";"acq";17
4469;11;"M328";"acq";17
4481;11;"M328";"acq";17
4487;11;"M328";"acq";17
4508;12;"M328";"acq";17
4524;12;"M328";"acq";17
4533;12;"M328";"acq";17
4533;12;"M328";"acq";17
4534;12;"M328";"acq";17
4541;12;"M328";"acq";17
4562;12;"M328";"acq";17
4566;12;"M328";"acq";17
4577;11;"M328";"acq";17
4585;12;"M328";"acq";17
4622;11;"M328";"acq";17
4627;12;"M328";"acq";17
4645;11;"M328";"acq";17
4645;21;"M328";"acq";17
4653;11;"M328";"acq";17
4656;11;"M328";"acq";17
4668;11;"M328";"acq";17
4677;12;"M328";"acq";17
4695;31;"M328";"acq";17
4795;51;"M328";"acq";17
4892;12;"M328";"acq";17
5148;12;"M328";"acq";17
5163;12;"M328";"acq";17
5187;12;"M328";"acq";17
5188;12;"M328";"acq";17
5195;12;"M328";"acq";17
5196;12;"M328";"acq";17
5197;12;"M328";"acq";17
5209;11;"M328";"acq";17
5215;12;"M328";"acq";17
5249;12;"M328";"acq";17
5254;12;"M328";"acq";17
5258;12;"M328";"acq";17
5266;11;"M328";"acq";17
5272;12;"M328";"acq";17
5289;11;"M328";"acq";17
5295;12;"M328";"acq";17
5308;11;"M328";"acq";17
5338;12;"M328";"acq";17
5350;11;"M328";"acq";17
5357;11;"M328";"acq";17
5364;12;"M328";"acq";17
5373;12;"M328";"acq";17
5390;11;"M328";"acq";17
5401;11;"M328";"acq";17
5404;11;"M328";"acq";17
5476;11;"M328";"acq";17
