"t";"evento";"sujeto";"fase";"sesion"
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;12;"M333";"acq";9
0;51;"M333";"acq";9
12;12;"M333";"acq";9
35;12;"M333";"acq";9
311;12;"M333";"acq";9
320;12;"M333";"acq";9
324;12;"M333";"acq";9
401;12;"M333";"acq";9
407;12;"M333";"acq";9
408;12;"M333";"acq";9
411;12;"M333";"acq";9
413;12;"M333";"acq";9
421;11;"M333";"acq";9
426;12;"M333";"acq";9
433;12;"M333";"acq";9
437;12;"M333";"acq";9
468;12;"M333";"acq";9
505;12;"M333";"acq";9
527;12;"M333";"acq";9
547;11;"M333";"acq";9
547;21;"M333";"acq";9
550;12;"M333";"acq";9
597;31;"M333";"acq";9
697;51;"M333";"acq";9
809;12;"M333";"acq";9
813;12;"M333";"acq";9
815;12;"M333";"acq";9
817;12;"M333";"acq";9
824;12;"M333";"acq";9
831;12;"M333";"acq";9
833;12;"M333";"acq";9
835;12;"M333";"acq";9
836;12;"M333";"acq";9
843;12;"M333";"acq";9
852;12;"M333";"acq";9
854;12;"M333";"acq";9
