"t";"evento";"sujeto";"fase";"sesion"
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;12;"M333";"acq";12
0;51;"M333";"acq";12
80;11;"M333";"acq";12
90;12;"M333";"acq";12
108;12;"M333";"acq";12
113;12;"M333";"acq";12
115;12;"M333";"acq";12
136;12;"M333";"acq";12
172;11;"M333";"acq";12
177;12;"M333";"acq";12
194;11;"M333";"acq";12
199;11;"M333";"acq";12
205;11;"M333";"acq";12
280;11;"M333";"acq";12
304;12;"M333";"acq";12
330;11;"M333";"acq";12
337;11;"M333";"acq";12
340;11;"M333";"acq";12
351;11;"M333";"acq";12
353;11;"M333";"acq";12
357;11;"M333";"acq";12
359;11;"M333";"acq";12
360;11;"M333";"acq";12
361;11;"M333";"acq";12
405;11;"M333";"acq";12
411;11;"M333";"acq";12
434;12;"M333";"acq";12
452;12;"M333";"acq";12
476;12;"M333";"acq";12
479;12;"M333";"acq";12
537;11;"M333";"acq";12
544;11;"M333";"acq";12
544;21;"M333";"acq";12
547;12;"M333";"acq";12
594;31;"M333";"acq";12
694;5;"M333";"acq";12
903;12;"M333";"acq";12
929;12;"M333";"acq";12
1042;12;"M333";"acq";12
1175;12;"M333";"acq";12
1208;12;"M333";"acq";12
1226;1;"M333";"acq";12
1282;12;"M333";"acq";12
1287;1;"M333";"acq";12
1294;1;"M333";"acq";12
1295;1;"M333";"acq";12
1298;1;"M333";"acq";12
1304;12;"M333";"acq";12
1339;1;"M333";"acq";12
1346;1;"M333";"acq";12
1347;2;"M333";"acq";12
1353;12;"M333";"acq";12
1397;3;"M333";"acq";12
1399;12;"M333";"acq";12
1497;51;"M333";"acq";12
1539;12;"M333";"acq";12
1630;11;"M333";"acq";12
1634;12;"M333";"acq";12
1662;12;"M333";"acq";12
1667;12;"M333";"acq";12
1673;12;"M333";"acq";12
