"t";"evento";"sujeto";"fase";"sesion"
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;12;"M332";"acq";9
0;51;"M332";"acq";9
73;11;"M332";"acq";9
88;12;"M332";"acq";9
111;12;"M332";"acq";9
137;11;"M332";"acq";9
140;11;"M332";"acq";9
142;11;"M332";"acq";9
147;11;"M332";"acq";9
159;11;"M332";"acq";9
163;11;"M332";"acq";9
169;11;"M332";"acq";9
171;11;"M332";"acq";9
175;11;"M332";"acq";9
179;11;"M332";"acq";9
184;11;"M332";"acq";9
186;11;"M332";"acq";9
193;11;"M332";"acq";9
196;11;"M332";"acq";9
198;11;"M332";"acq";9
201;11;"M332";"acq";9
204;11;"M332";"acq";9
207;11;"M332";"acq";9
215;11;"M332";"acq";9
223;11;"M332";"acq";9
225;11;"M332";"acq";9
228;11;"M332";"acq";9
233;11;"M332";"acq";9
235;11;"M332";"acq";9
240;11;"M332";"acq";9
246;11;"M332";"acq";9
248;11;"M332";"acq";9
252;11;"M332";"acq";9
259;11;"M332";"acq";9
270;11;"M332";"acq";9
272;11;"M332";"acq";9
281;11;"M332";"acq";9
288;11;"M332";"acq";9
306;11;"M332";"acq";9
316;11;"M332";"acq";9
320;11;"M332";"acq";9
322;11;"M332";"acq";9
325;11;"M332";"acq";9
327;11;"M332";"acq";9
336;11;"M332";"acq";9
341;11;"M332";"acq";9
347;11;"M332";"acq";9
359;11;"M332";"acq";9
361;11;"M332";"acq";9
363;11;"M332";"acq";9
371;11;"M332";"acq";9
373;11;"M332";"acq";9
374;11;"M332";"acq";9
375;11;"M332";"acq";9
385;11;"M332";"acq";9
389;11;"M332";"acq";9
393;11;"M332";"acq";9
395;11;"M332";"acq";9
404;11;"M332";"acq";9
406;11;"M332";"acq";9
411;11;"M332";"acq";9
412;11;"M332";"acq";9
421;11;"M332";"acq";9
423;11;"M332";"acq";9
431;11;"M332";"acq";9
432;11;"M332";"acq";9
440;11;"M332";"acq";9
441;11;"M332";"acq";9
467;11;"M332";"acq";9
467;11;"M332";"acq";9
469;11;"M332";"acq";9
480;11;"M332";"acq";9
483;11;"M332";"acq";9
485;11;"M332";"acq";9
486;11;"M332";"acq";9
492;11;"M332";"acq";9
495;11;"M332";"acq";9
506;11;"M332";"acq";9
508;11;"M332";"acq";9
509;11;"M332";"acq";9
516;11;"M332";"acq";9
518;11;"M332";"acq";9
520;11;"M332";"acq";9
522;11;"M332";"acq";9
525;11;"M332";"acq";9
527;11;"M332";"acq";9
536;11;"M332";"acq";9
538;11;"M332";"acq";9
560;11;"M332";"acq";9
560;21;"M332";"acq";9
563;12;"M332";"acq";9
594;12;"M332";"acq";9
610;31;"M332";"acq";9
626;12;"M332";"acq";9
710;5;"M332";"acq";9
723;12;"M332";"acq";9
724;12;"M332";"acq";9
768;12;"M332";"acq";9
769;12;"M332";"acq";9
771;12;"M332";"acq";9
777;12;"M332";"acq";9
807;12;"M332";"acq";9
873;12;"M332";"acq";9
874;12;"M332";"acq";9
901;12;"M332";"acq";9
950;12;"M332";"acq";9
952;12;"M332";"acq";9
953;12;"M332";"acq";9
957;12;"M332";"acq";9
960;12;"M332";"acq";9
961;12;"M332";"acq";9
996;12;"M332";"acq";9
1008;1;"M332";"acq";9
1016;1;"M332";"acq";9
1019;1;"M332";"acq";9
1023;1;"M332";"acq";9
1035;1;"M332";"acq";9
1040;1;"M332";"acq";9
1044;1;"M332";"acq";9
1046;1;"M332";"acq";9
1061;1;"M332";"acq";9
1063;1;"M332";"acq";9
1071;1;"M332";"acq";9
1085;1;"M332";"acq";9
1092;1;"M332";"acq";9
1095;1;"M332";"acq";9
1100;1;"M332";"acq";9
1103;1;"M332";"acq";9
1109;1;"M332";"acq";9
1115;1;"M332";"acq";9
1120;1;"M332";"acq";9
1123;1;"M332";"acq";9
1136;1;"M332";"acq";9
1146;1;"M332";"acq";9
1149;1;"M332";"acq";9
1167;1;"M332";"acq";9
1169;1;"M332";"acq";9
1171;1;"M332";"acq";9
1176;1;"M332";"acq";9
1179;1;"M332";"acq";9
1183;1;"M332";"acq";9
1196;1;"M332";"acq";9
1222;1;"M332";"acq";9
1224;1;"M332";"acq";9
1227;1;"M332";"acq";9
1230;1;"M332";"acq";9
1233;1;"M332";"acq";9
1237;1;"M332";"acq";9
1242;1;"M332";"acq";9
1246;1;"M332";"acq";9
1256;1;"M332";"acq";9
1273;1;"M332";"acq";9
1281;1;"M332";"acq";9
1297;1;"M332";"acq";9
1300;1;"M332";"acq";9
1302;1;"M332";"acq";9
1309;12;"M332";"acq";9
1316;2;"M332";"acq";9
1358;12;"M332";"acq";9
1366;3;"M332";"acq";9
1466;51;"M332";"acq";9
1531;12;"M332";"acq";9
1532;12;"M332";"acq";9
1556;12;"M332";"acq";9
1605;12;"M332";"acq";9
1608;12;"M332";"acq";9
1608;12;"M332";"acq";9
1631;12;"M332";"acq";9
1633;12;"M332";"acq";9
1644;12;"M332";"acq";9
1645;12;"M332";"acq";9
1661;12;"M332";"acq";9
1677;12;"M332";"acq";9
1678;12;"M332";"acq";9
1680;12;"M332";"acq";9
1697;12;"M332";"acq";9
1781;12;"M332";"acq";9
1821;11;"M332";"acq";9
1825;11;"M332";"acq";9
1826;11;"M332";"acq";9
1830;11;"M332";"acq";9
1832;11;"M332";"acq";9
1833;11;"M332";"acq";9
1834;11;"M332";"acq";9
1838;11;"M332";"acq";9
1840;11;"M332";"acq";9
1847;11;"M332";"acq";9
1852;11;"M332";"acq";9
1873;11;"M332";"acq";9
1880;11;"M332";"acq";9
1889;11;"M332";"acq";9
1891;11;"M332";"acq";9
1895;11;"M332";"acq";9
1897;11;"M332";"acq";9
1900;11;"M332";"acq";9
1910;11;"M332";"acq";9
1918;11;"M332";"acq";9
