"t";"evento";"sujeto";"fase";"sesion"
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;12;"M326";"acq";10
0;51;"M326";"acq";10
9;11;"M326";"acq";10
16;12;"M326";"acq";10
45;12;"M326";"acq";10
80;11;"M326";"acq";10
83;12;"M326";"acq";10
87;12;"M326";"acq";10
89;12;"M326";"acq";10
89;12;"M326";"acq";10
99;12;"M326";"acq";10
104;12;"M326";"acq";10
110;12;"M326";"acq";10
113;12;"M326";"acq";10
125;12;"M326";"acq";10
127;12;"M326";"acq";10
129;12;"M326";"acq";10
130;12;"M326";"acq";10
132;12;"M326";"acq";10
171;12;"M326";"acq";10
173;12;"M326";"acq";10
202;12;"M326";"acq";10
213;11;"M326";"acq";10
217;12;"M326";"acq";10
224;12;"M326";"acq";10
258;11;"M326";"acq";10
259;11;"M326";"acq";10
266;11;"M326";"acq";10
296;12;"M326";"acq";10
317;11;"M326";"acq";10
331;12;"M326";"acq";10
348;11;"M326";"acq";10
358;11;"M326";"acq";10
362;11;"M326";"acq";10
364;12;"M326";"acq";10
419;11;"M326";"acq";10
428;11;"M326";"acq";10
437;12;"M326";"acq";10
455;11;"M326";"acq";10
464;11;"M326";"acq";10
475;12;"M326";"acq";10
504;11;"M326";"acq";10
513;11;"M326";"acq";10
529;12;"M326";"acq";10
536;12;"M326";"acq";10
561;12;"M326";"acq";10
573;11;"M326";"acq";10
573;21;"M326";"acq";10
576;12;"M326";"acq";10
623;31;"M326";"acq";10
723;51;"M326";"acq";10
824;12;"M326";"acq";10
859;12;"M326";"acq";10
1063;12;"M326";"acq";10
1098;11;"M326";"acq";10
1108;11;"M326";"acq";10
1194;11;"M326";"acq";10
1206;12;"M326";"acq";10
1224;12;"M326";"acq";10
1244;11;"M326";"acq";10
1254;11;"M326";"acq";10
1258;11;"M326";"acq";10
1266;11;"M326";"acq";10
1266;21;"M326";"acq";10
1271;12;"M326";"acq";10
1316;31;"M326";"acq";10
1416;5;"M326";"acq";10
1556;12;"M326";"acq";10
1629;12;"M326";"acq";10
1818;12;"M326";"acq";10
1838;1;"M326";"acq";10
1847;1;"M326";"acq";10
1853;12;"M326";"acq";10
1872;1;"M326";"acq";10
1881;1;"M326";"acq";10
1886;12;"M326";"acq";10
1892;12;"M326";"acq";10
1902;12;"M326";"acq";10
1946;1;"M326";"acq";10
1953;1;"M326";"acq";10
1967;12;"M326";"acq";10
1973;12;"M326";"acq";10
1981;12;"M326";"acq";10
2018;1;"M326";"acq";10
2030;1;"M326";"acq";10
2049;1;"M326";"acq";10
2054;12;"M326";"acq";10
2061;12;"M326";"acq";10
2076;12;"M326";"acq";10
2078;2;"M326";"acq";10
2128;3;"M326";"acq";10
2228;53;"M326";"acq";10
2356;12;"M326";"acq";10
2548;1;"M326";"acq";10
2587;12;"M326";"acq";10
2601;12;"M326";"acq";10
2616;1;"M326";"acq";10
2627;1;"M326";"acq";10
2634;12;"M326";"acq";10
2643;12;"M326";"acq";10
2652;12;"M326";"acq";10
2696;12;"M326";"acq";10
2719;1;"M326";"acq";10
2723;1;"M326";"acq";10
2727;12;"M326";"acq";10
2733;12;"M326";"acq";10
2744;12;"M326";"acq";10
2764;12;"M326";"acq";10
2798;1;"M326";"acq";10
2815;1;"M326";"acq";10
2817;1;"M326";"acq";10
2825;1;"M326";"acq";10
2829;12;"M326";"acq";10
2836;12;"M326";"acq";10
2845;12;"M326";"acq";10
2858;12;"M326";"acq";10
2860;12;"M326";"acq";10
2860;12;"M326";"acq";10
2886;12;"M326";"acq";10
2925;1;"M326";"acq";10
2945;1;"M326";"acq";10
2955;1;"M326";"acq";10
2961;1;"M326";"acq";10
2972;1;"M326";"acq";10
2979;12;"M326";"acq";10
2986;12;"M326";"acq";10
2997;12;"M326";"acq";10
3013;12;"M326";"acq";10
3059;1;"M326";"acq";10
3070;1;"M326";"acq";10
3075;1;"M326";"acq";10
3081;12;"M326";"acq";10
3086;12;"M326";"acq";10
3121;12;"M326";"acq";10
3155;1;"M326";"acq";10
3174;1;"M326";"acq";10
3177;1;"M326";"acq";10
3229;1;"M326";"acq";10
3245;1;"M326";"acq";10
3249;12;"M326";"acq";10
3262;12;"M326";"acq";10
3277;12;"M326";"acq";10
3304;12;"M326";"acq";10
3396;12;"M326";"acq";10
3423;12;"M326";"acq";10
3547;12;"M326";"acq";10
3560;12;"M326";"acq";10
3580;12;"M326";"acq";10
3612;12;"M326";"acq";10
3612;12;"M326";"acq";10
3614;12;"M326";"acq";10
3620;12;"M326";"acq";10
3620;12;"M326";"acq";10
3622;12;"M326";"acq";10
3625;12;"M326";"acq";10
3645;12;"M326";"acq";10
3650;12;"M326";"acq";10
3664;12;"M326";"acq";10
3758;12;"M326";"acq";10
3801;12;"M326";"acq";10
3811;12;"M326";"acq";10
3858;12;"M326";"acq";10
3887;12;"M326";"acq";10
3917;12;"M326";"acq";10
3940;12;"M326";"acq";10
3982;1;"M326";"acq";10
3994;12;"M326";"acq";10
4028;33;"M326";"acq";10
4034;12;"M326";"acq";10
4128;51;"M326";"acq";10
4290;11;"M326";"acq";10
4295;12;"M326";"acq";10
4309;12;"M326";"acq";10
4441;11;"M326";"acq";10
4448;12;"M326";"acq";10
4473;12;"M326";"acq";10
4488;11;"M326";"acq";10
4509;11;"M326";"acq";10
4516;11;"M326";"acq";10
4523;11;"M326";"acq";10
4527;11;"M326";"acq";10
4537;11;"M326";"acq";10
4547;11;"M326";"acq";10
4551;12;"M326";"acq";10
4585;12;"M326";"acq";10
4591;12;"M326";"acq";10
4613;11;"M326";"acq";10
4628;11;"M326";"acq";10
4636;11;"M326";"acq";10
4647;11;"M326";"acq";10
4660;12;"M326";"acq";10
4688;11;"M326";"acq";10
4702;11;"M326";"acq";10
4716;11;"M326";"acq";10
4722;11;"M326";"acq";10
4733;11;"M326";"acq";10
4744;12;"M326";"acq";10
4751;12;"M326";"acq";10
4774;11;"M326";"acq";10
4784;11;"M326";"acq";10
4792;11;"M326";"acq";10
4803;11;"M326";"acq";10
4803;21;"M326";"acq";10
4808;12;"M326";"acq";10
4853;31;"M326";"acq";10
4953;5;"M326";"acq";10
5110;12;"M326";"acq";10
5324;12;"M326";"acq";10
5355;1;"M326";"acq";10
5363;1;"M326";"acq";10
5367;12;"M326";"acq";10
5392;1;"M326";"acq";10
5398;12;"M326";"acq";10
5407;12;"M326";"acq";10
5431;1;"M326";"acq";10
5438;1;"M326";"acq";10
5454;1;"M326";"acq";10
5460;12;"M326";"acq";10
5467;12;"M326";"acq";10
5490;12;"M326";"acq";10
5559;1;"M326";"acq";10
5562;1;"M326";"acq";10
5574;1;"M326";"acq";10
5580;1;"M326";"acq";10
5599;1;"M326";"acq";10
5607;1;"M326";"acq";10
5617;12;"M326";"acq";10
5619;2;"M326";"acq";10
5621;12;"M326";"acq";10
5669;3;"M326";"acq";10
5769;5;"M326";"acq";10
5919;12;"M326";"acq";10
6085;1;"M326";"acq";10
6103;1;"M326";"acq";10
6107;12;"M326";"acq";10
6116;12;"M326";"acq";10
6150;1;"M326";"acq";10
6158;1;"M326";"acq";10
6164;12;"M326";"acq";10
6168;12;"M326";"acq";10
6242;1;"M326";"acq";10
6270;1;"M326";"acq";10
6289;1;"M326";"acq";10
6296;12;"M326";"acq";10
6304;12;"M326";"acq";10
6317;12;"M326";"acq";10
6351;1;"M326";"acq";10
6370;1;"M326";"acq";10
6380;1;"M326";"acq";10
6384;12;"M326";"acq";10
6389;12;"M326";"acq";10
6398;12;"M326";"acq";10
6411;2;"M326";"acq";10
6461;3;"M326";"acq";10
6561;51;"M326";"acq";10
6712;12;"M326";"acq";10
6713;12;"M326";"acq";10
7035;12;"M326";"acq";10
7089;12;"M326";"acq";10
7105;11;"M326";"acq";10
7108;12;"M326";"acq";10
7123;12;"M326";"acq";10
7163;11;"M326";"acq";10
7171;11;"M326";"acq";10
7178;11;"M326";"acq";10
7191;12;"M326";"acq";10
7196;12;"M326";"acq";10
7201;12;"M326";"acq";10
7214;11;"M326";"acq";10
7225;12;"M326";"acq";10
7249;11;"M326";"acq";10
7249;21;"M326";"acq";10
7253;12;"M326";"acq";10
7299;31;"M326";"acq";10
7399;51;"M326";"acq";10
7518;12;"M326";"acq";10
7951;12;"M326";"acq";10
7973;12;"M326";"acq";10
7995;11;"M326";"acq";10
8025;11;"M326";"acq";10
8039;12;"M326";"acq";10
8065;12;"M326";"acq";10
8095;11;"M326";"acq";10
8095;21;"M326";"acq";10
8100;12;"M326";"acq";10
8145;31;"M326";"acq";10
8245;5;"M326";"acq";10
8388;12;"M326";"acq";10
8402;12;"M326";"acq";10
8537;12;"M326";"acq";10
8745;1;"M326";"acq";10
8763;12;"M326";"acq";10
8782;12;"M326";"acq";10
8800;12;"M326";"acq";10
8815;1;"M326";"acq";10
8875;2;"M326";"acq";10
8880;12;"M326";"acq";10
8925;3;"M326";"acq";10
9025;51;"M326";"acq";10
9569;12;"M326";"acq";10
9584;11;"M326";"acq";10
9588;12;"M326";"acq";10
9623;11;"M326";"acq";10
9631;11;"M326";"acq";10
9640;11;"M326";"acq";10
9648;11;"M326";"acq";10
9652;12;"M326";"acq";10
9677;11;"M326";"acq";10
9681;11;"M326";"acq";10
9689;11;"M326";"acq";10
9698;11;"M326";"acq";10
9698;21;"M326";"acq";10
9702;12;"M326";"acq";10
9748;31;"M326";"acq";10
9848;5;"M326";"acq";10
10011;12;"M326";"acq";10
10041;12;"M326";"acq";10
10280;12;"M326";"acq";10
10375;12;"M326";"acq";10
10400;1;"M326";"acq";10
10406;12;"M326";"acq";10
10417;12;"M326";"acq";10
10460;2;"M326";"acq";10
10464;12;"M326";"acq";10
10510;3;"M326";"acq";10
10610;51;"M326";"acq";10
10755;12;"M326";"acq";10
11128;11;"M326";"acq";10
11134;11;"M326";"acq";10
11142;11;"M326";"acq";10
11150;12;"M326";"acq";10
11167;11;"M326";"acq";10
11174;11;"M326";"acq";10
11182;11;"M326";"acq";10
11190;11;"M326";"acq";10
11198;11;"M326";"acq";10
11205;11;"M326";"acq";10
11215;11;"M326";"acq";10
11224;12;"M326";"acq";10
11241;11;"M326";"acq";10
11255;11;"M326";"acq";10
11261;11;"M326";"acq";10
11273;12;"M326";"acq";10
11292;12;"M326";"acq";10
11301;11;"M326";"acq";10
11301;21;"M326";"acq";10
11304;12;"M326";"acq";10
11351;31;"M326";"acq";10
11451;5;"M326";"acq";10
11574;12;"M326";"acq";10
11744;12;"M326";"acq";10
11785;12;"M326";"acq";10
11821;12;"M326";"acq";10
11842;12;"M326";"acq";10
11871;12;"M326";"acq";10
11905;12;"M326";"acq";10
11956;1;"M326";"acq";10
11963;1;"M326";"acq";10
11968;12;"M326";"acq";10
11973;12;"M326";"acq";10
11981;12;"M326";"acq";10
12004;12;"M326";"acq";10
12034;1;"M326";"acq";10
12053;1;"M326";"acq";10
12059;12;"M326";"acq";10
12064;12;"M326";"acq";10
12072;12;"M326";"acq";10
12092;12;"M326";"acq";10
12094;2;"M326";"acq";10
12144;3;"M326";"acq";10
12244;54;"M326";"acq";10
12377;12;"M326";"acq";10
12600;12;"M326";"acq";10
12770;12;"M326";"acq";10
12810;12;"M326";"acq";10
12829;12;"M326";"acq";10
12843;12;"M326";"acq";10
12869;12;"M326";"acq";10
12890;11;"M326";"acq";10
12894;12;"M326";"acq";10
12907;12;"M326";"acq";10
12917;12;"M326";"acq";10
12923;12;"M326";"acq";10
12935;12;"M326";"acq";10
12942;11;"M326";"acq";10
12949;11;"M326";"acq";10
12954;11;"M326";"acq";10
12960;11;"M326";"acq";10
12968;11;"M326";"acq";10
12974;12;"M326";"acq";10
12982;12;"M326";"acq";10
13010;12;"M326";"acq";10
13017;12;"M326";"acq";10
13022;12;"M326";"acq";10
13030;12;"M326";"acq";10
13049;11;"M326";"acq";10
13059;11;"M326";"acq";10
13066;11;"M326";"acq";10
13079;11;"M326";"acq";10
13086;11;"M326";"acq";10
13095;11;"M326";"acq";10
13101;11;"M326";"acq";10
13113;11;"M326";"acq";10
13120;12;"M326";"acq";10
13131;12;"M326";"acq";10
13143;12;"M326";"acq";10
13161;12;"M326";"acq";10
13173;11;"M326";"acq";10
13194;11;"M326";"acq";10
13213;12;"M326";"acq";10
13233;12;"M326";"acq";10
13257;12;"M326";"acq";10
13285;11;"M326";"acq";10
13296;11;"M326";"acq";10
13305;11;"M326";"acq";10
13316;11;"M326";"acq";10
13329;12;"M326";"acq";10
13350;12;"M326";"acq";10
13357;11;"M326";"acq";10
13363;11;"M326";"acq";10
13399;11;"M326";"acq";10
13414;11;"M326";"acq";10
13415;11;"M326";"acq";10
13422;11;"M326";"acq";10
13449;12;"M326";"acq";10
13457;12;"M326";"acq";10
13511;12;"M326";"acq";10
13519;12;"M326";"acq";10
13536;12;"M326";"acq";10
13588;12;"M326";"acq";10
13595;12;"M326";"acq";10
13603;11;"M326";"acq";10
13611;12;"M326";"acq";10
13754;12;"M326";"acq";10
13778;12;"M326";"acq";10
13810;11;"M326";"acq";10
13815;12;"M326";"acq";10
13826;12;"M326";"acq";10
14044;34;"M326";"acq";10
14144;5;"M326";"acq";10
14164;12;"M326";"acq";10
14452;12;"M326";"acq";10
14460;1;"M326";"acq";10
14488;1;"M326";"acq";10
14493;12;"M326";"acq";10
14526;12;"M326";"acq";10
14555;1;"M326";"acq";10
14566;1;"M326";"acq";10
14568;12;"M326";"acq";10
14580;12;"M326";"acq";10
14627;1;"M326";"acq";10
14636;1;"M326";"acq";10
14643;12;"M326";"acq";10
14647;12;"M326";"acq";10
14655;12;"M326";"acq";10
14695;1;"M326";"acq";10
14700;12;"M326";"acq";10
14755;2;"M326";"acq";10
14759;12;"M326";"acq";10
14805;3;"M326";"acq";10
14905;51;"M326";"acq";10
14968;12;"M326";"acq";10
14987;12;"M326";"acq";10
15039;12;"M326";"acq";10
15126;12;"M326";"acq";10
15153;12;"M326";"acq";10
15159;12;"M326";"acq";10
15164;12;"M326";"acq";10
15172;12;"M326";"acq";10
15180;12;"M326";"acq";10
15193;12;"M326";"acq";10
15211;12;"M326";"acq";10
15237;11;"M326";"acq";10
15241;12;"M326";"acq";10
15305;11;"M326";"acq";10
15309;12;"M326";"acq";10
15338;12;"M326";"acq";10
15361;11;"M326";"acq";10
15371;11;"M326";"acq";10
15378;11;"M326";"acq";10
15386;11;"M326";"acq";10
15391;12;"M326";"acq";10
15394;12;"M326";"acq";10
15419;12;"M326";"acq";10
15428;12;"M326";"acq";10
15450;11;"M326";"acq";10
15463;11;"M326";"acq";10
15486;11;"M326";"acq";10
15496;12;"M326";"acq";10
15511;12;"M326";"acq";10
15517;12;"M326";"acq";10
15527;11;"M326";"acq";10
15539;11;"M326";"acq";10
15550;11;"M326";"acq";10
15560;11;"M326";"acq";10
15584;12;"M326";"acq";10
15597;12;"M326";"acq";10
15618;12;"M326";"acq";10
15625;11;"M326";"acq";10
15625;21;"M326";"acq";10
15629;12;"M326";"acq";10
15675;31;"M326";"acq";10
15775;5;"M326";"acq";10
15984;12;"M326";"acq";10
16398;12;"M326";"acq";10
16436;1;"M326";"acq";10
16443;1;"M326";"acq";10
16448;12;"M326";"acq";10
16484;1;"M326";"acq";10
16495;1;"M326";"acq";10
16496;2;"M326";"acq";10
16500;12;"M326";"acq";10
16546;3;"M326";"acq";10
16646;51;"M326";"acq";10
16777;12;"M326";"acq";10
16822;12;"M326";"acq";10
17077;11;"M326";"acq";10
17082;12;"M326";"acq";10
17141;11;"M326";"acq";10
17146;12;"M326";"acq";10
17155;12;"M326";"acq";10
17174;11;"M326";"acq";10
17179;12;"M326";"acq";10
17193;11;"M326";"acq";10
17198;11;"M326";"acq";10
17207;11;"M326";"acq";10
17216;11;"M326";"acq";10
17220;12;"M326";"acq";10
17222;12;"M326";"acq";10
17254;11;"M326";"acq";10
17263;11;"M326";"acq";10
17272;11;"M326";"acq";10
17280;11;"M326";"acq";10
17287;12;"M326";"acq";10
