"t";"evento";"sujeto";"fase";"sesion"
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;12;"M328";"acq";1
0;51;"M328";"acq";1
43;11;"M328";"acq";1
50;12;"M328";"acq";1
96;12;"M328";"acq";1
98;12;"M328";"acq";1
113;12;"M328";"acq";1
147;12;"M328";"acq";1
252;11;"M328";"acq";1
259;12;"M328";"acq";1
274;11;"M328";"acq";1
355;11;"M328";"acq";1
364;12;"M328";"acq";1
371;12;"M328";"acq";1
388;11;"M328";"acq";1
397;12;"M328";"acq";1
417;12;"M328";"acq";1
423;11;"M328";"acq";1
454;12;"M328";"acq";1
464;11;"M328";"acq";1
477;11;"M328";"acq";1
534;11;"M328";"acq";1
545;11;"M328";"acq";1
545;21;"M328";"acq";1
551;12;"M328";"acq";1
595;31;"M328";"acq";1
608;12;"M328";"acq";1
622;12;"M328";"acq";1
626;12;"M328";"acq";1
630;12;"M328";"acq";1
695;51;"M328";"acq";1
728;12;"M328";"acq";1
729;12;"M328";"acq";1
732;12;"M328";"acq";1
759;12;"M328";"acq";1
761;12;"M328";"acq";1
762;12;"M328";"acq";1
765;12;"M328";"acq";1
1016;12;"M328";"acq";1
1080;11;"M328";"acq";1
1088;12;"M328";"acq";1
1139;11;"M328";"acq";1
1147;11;"M328";"acq";1
1149;11;"M328";"acq";1
1156;12;"M328";"acq";1
1171;11;"M328";"acq";1
1179;11;"M328";"acq";1
1203;12;"M328";"acq";1
1211;12;"M328";"acq";1
1217;11;"M328";"acq";1
1224;11;"M328";"acq";1
1232;11;"M328";"acq";1
1236;12;"M328";"acq";1
1263;12;"M328";"acq";1
1269;11;"M328";"acq";1
1269;21;"M328";"acq";1
1275;12;"M328";"acq";1
1319;31;"M328";"acq";1
1419;5;"M328";"acq";1
1619;1;"M328";"acq";1
1623;12;"M328";"acq";1
1639;1;"M328";"acq";1
1643;1;"M328";"acq";1
1645;1;"M328";"acq";1
1648;12;"M328";"acq";1
1676;1;"M328";"acq";1
1677;1;"M328";"acq";1
1681;12;"M328";"acq";1
1704;12;"M328";"acq";1
1712;1;"M328";"acq";1
1718;12;"M328";"acq";1
1743;1;"M328";"acq";1
1749;1;"M328";"acq";1
1751;1;"M328";"acq";1
1752;1;"M328";"acq";1
1758;12;"M328";"acq";1
1777;1;"M328";"acq";1
1782;1;"M328";"acq";1
1784;1;"M328";"acq";1
1787;12;"M328";"acq";1
1806;12;"M328";"acq";1
1819;1;"M328";"acq";1
1820;1;"M328";"acq";1
1824;1;"M328";"acq";1
1824;12;"M328";"acq";1
1852;1;"M328";"acq";1
1853;1;"M328";"acq";1
1857;1;"M328";"acq";1
1857;12;"M328";"acq";1
1872;1;"M328";"acq";1
1884;1;"M328";"acq";1
1890;12;"M328";"acq";1
1910;1;"M328";"acq";1
1911;1;"M328";"acq";1
1916;12;"M328";"acq";1
1939;1;"M328";"acq";1
1941;1;"M328";"acq";1
1951;1;"M328";"acq";1
1955;1;"M328";"acq";1
1957;1;"M328";"acq";1
1961;12;"M328";"acq";1
1993;1;"M328";"acq";1
1994;1;"M328";"acq";1
1998;12;"M328";"acq";1
2011;1;"M328";"acq";1
2017;12;"M328";"acq";1
2029;12;"M328";"acq";1
2053;2;"M328";"acq";1
2059;1;"M328";"acq";1
2061;1;"M328";"acq";1
2067;12;"M328";"acq";1
2103;3;"M328";"acq";1
2111;12;"M328";"acq";1
2203;5;"M328";"acq";1
2446;1;"M328";"acq";1
2452;12;"M328";"acq";1
2478;1;"M328";"acq";1
2556;1;"M328";"acq";1
2564;12;"M328";"acq";1
2601;12;"M328";"acq";1
2604;12;"M328";"acq";1
2613;1;"M328";"acq";1
2615;1;"M328";"acq";1
2618;12;"M328";"acq";1
2638;12;"M328";"acq";1
2645;12;"M328";"acq";1
2648;12;"M328";"acq";1
2652;12;"M328";"acq";1
2663;1;"M328";"acq";1
2664;1;"M328";"acq";1
2668;12;"M328";"acq";1
2690;1;"M328";"acq";1
2692;1;"M328";"acq";1
2695;12;"M328";"acq";1
2727;1;"M328";"acq";1
2728;1;"M328";"acq";1
2734;12;"M328";"acq";1
2759;1;"M328";"acq";1
2760;1;"M328";"acq";1
2766;1;"M328";"acq";1
