"t";"evento";"sujeto";"fase";"sesion"
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;12;"M330";"acq";29
0;51;"M330";"acq";29
27;12;"M330";"acq";29
29;12;"M330";"acq";29
60;12;"M330";"acq";29
60;12;"M330";"acq";29
66;12;"M330";"acq";29
68;12;"M330";"acq";29
94;12;"M330";"acq";29
126;12;"M330";"acq";29
127;12;"M330";"acq";29
145;12;"M330";"acq";29
153;12;"M330";"acq";29
172;12;"M330";"acq";29
175;12;"M330";"acq";29
221;12;"M330";"acq";29
257;11;"M330";"acq";29
265;11;"M330";"acq";29
280;12;"M330";"acq";29
330;11;"M330";"acq";29
353;12;"M330";"acq";29
378;12;"M330";"acq";29
391;11;"M330";"acq";29
396;11;"M330";"acq";29
420;12;"M330";"acq";29
457;11;"M330";"acq";29
461;11;"M330";"acq";29
468;11;"M330";"acq";29
473;11;"M330";"acq";29
479;11;"M330";"acq";29
483;12;"M330";"acq";29
508;12;"M330";"acq";29
515;11;"M330";"acq";29
522;11;"M330";"acq";29
526;11;"M330";"acq";29
548;11;"M330";"acq";29
548;21;"M330";"acq";29
552;12;"M330";"acq";29
598;31;"M330";"acq";29
672;12;"M330";"acq";29
673;12;"M330";"acq";29
674;12;"M330";"acq";29
698;5;"M330";"acq";29
707;12;"M330";"acq";29
709;12;"M330";"acq";29
793;12;"M330";"acq";29
826;12;"M330";"acq";29
828;12;"M330";"acq";29
835;12;"M330";"acq";29
846;12;"M330";"acq";29
877;12;"M330";"acq";29
880;12;"M330";"acq";29
885;12;"M330";"acq";29
913;12;"M330";"acq";29
926;12;"M330";"acq";29
965;12;"M330";"acq";29
986;12;"M330";"acq";29
1015;12;"M330";"acq";29
1020;12;"M330";"acq";29
1116;12;"M330";"acq";29
1119;12;"M330";"acq";29
1122;12;"M330";"acq";29
1123;12;"M330";"acq";29
1124;12;"M330";"acq";29
1126;12;"M330";"acq";29
1137;12;"M330";"acq";29
1139;12;"M330";"acq";29
1151;1;"M330";"acq";29
1156;1;"M330";"acq";29
1172;12;"M330";"acq";29
1196;12;"M330";"acq";29
1214;1;"M330";"acq";29
1217;12;"M330";"acq";29
1220;12;"M330";"acq";29
1250;1;"M330";"acq";29
1253;1;"M330";"acq";29
1256;12;"M330";"acq";29
1289;12;"M330";"acq";29
1293;12;"M330";"acq";29
1304;1;"M330";"acq";29
1310;1;"M330";"acq";29
1310;2;"M330";"acq";29
1316;12;"M330";"acq";29
1360;3;"M330";"acq";29
1460;5;"M330";"acq";29
1471;12;"M330";"acq";29
1512;12;"M330";"acq";29
1513;12;"M330";"acq";29
1515;12;"M330";"acq";29
1579;12;"M330";"acq";29
1628;12;"M330";"acq";29
1630;12;"M330";"acq";29
1664;12;"M330";"acq";29
1666;12;"M330";"acq";29
1669;12;"M330";"acq";29
1671;12;"M330";"acq";29
1673;12;"M330";"acq";29
1675;12;"M330";"acq";29
1677;12;"M330";"acq";29
1691;12;"M330";"acq";29
1694;12;"M330";"acq";29
1729;12;"M330";"acq";29
1904;1;"M330";"acq";29
1915;1;"M330";"acq";29
1925;12;"M330";"acq";29
1966;1;"M330";"acq";29
1970;12;"M330";"acq";29
1995;12;"M330";"acq";29
2014;1;"M330";"acq";29
2016;1;"M330";"acq";29
2021;1;"M330";"acq";29
2023;1;"M330";"acq";29
2029;1;"M330";"acq";29
2036;12;"M330";"acq";29
2057;1;"M330";"acq";29
2063;1;"M330";"acq";29
2066;1;"M330";"acq";29
2070;12;"M330";"acq";29
2074;2;"M330";"acq";29
2124;3;"M330";"acq";29
2224;51;"M330";"acq";29
2230;12;"M330";"acq";29
2329;12;"M330";"acq";29
2420;12;"M330";"acq";29
2423;12;"M330";"acq";29
2437;12;"M330";"acq";29
2438;12;"M330";"acq";29
2441;12;"M330";"acq";29
2464;12;"M330";"acq";29
2467;12;"M330";"acq";29
2474;12;"M330";"acq";29
2476;12;"M330";"acq";29
2496;12;"M330";"acq";29
2498;12;"M330";"acq";29
2500;12;"M330";"acq";29
2507;12;"M330";"acq";29
2509;12;"M330";"acq";29
2515;12;"M330";"acq";29
2516;12;"M330";"acq";29
2519;12;"M330";"acq";29
2531;12;"M330";"acq";29
2548;12;"M330";"acq";29
2551;12;"M330";"acq";29
2554;12;"M330";"acq";29
2559;12;"M330";"acq";29
2562;12;"M330";"acq";29
2565;12;"M330";"acq";29
2572;12;"M330";"acq";29
2575;12;"M330";"acq";29
2584;12;"M330";"acq";29
2589;12;"M330";"acq";29
2596;12;"M330";"acq";29
2598;12;"M330";"acq";29
2600;12;"M330";"acq";29
2603;12;"M330";"acq";29
2605;12;"M330";"acq";29
2623;12;"M330";"acq";29
2625;12;"M330";"acq";29
2627;12;"M330";"acq";29
2631;12;"M330";"acq";29
2639;12;"M330";"acq";29
2648;12;"M330";"acq";29
2651;12;"M330";"acq";29
2654;12;"M330";"acq";29
2656;12;"M330";"acq";29
2663;12;"M330";"acq";29
2700;12;"M330";"acq";29
2758;11;"M330";"acq";29
2814;11;"M330";"acq";29
2820;11;"M330";"acq";29
2822;11;"M330";"acq";29
2834;12;"M330";"acq";29
2865;11;"M330";"acq";29
2865;21;"M330";"acq";29
2870;12;"M330";"acq";29
2915;31;"M330";"acq";29
2995;12;"M330";"acq";29
2996;12;"M330";"acq";29
3015;51;"M330";"acq";29
3045;12;"M330";"acq";29
3050;12;"M330";"acq";29
3053;12;"M330";"acq";29
3082;12;"M330";"acq";29
3106;12;"M330";"acq";29
3120;11;"M330";"acq";29
3242;12;"M330";"acq";29
3243;12;"M330";"acq";29
3296;11;"M330";"acq";29
3302;11;"M330";"acq";29
3358;11;"M330";"acq";29
3367;11;"M330";"acq";29
3373;12;"M330";"acq";29
3407;11;"M330";"acq";29
3420;11;"M330";"acq";29
3423;11;"M330";"acq";29
3426;11;"M330";"acq";29
3436;12;"M330";"acq";29
3443;12;"M330";"acq";29
3472;11;"M330";"acq";29
3490;11;"M330";"acq";29
3493;11;"M330";"acq";29
3496;11;"M330";"acq";29
3499;11;"M330";"acq";29
3507;11;"M330";"acq";29
3509;11;"M330";"acq";29
3515;12;"M330";"acq";29
3523;12;"M330";"acq";29
3535;12;"M330";"acq";29
3555;11;"M330";"acq";29
3565;11;"M330";"acq";29
3576;11;"M330";"acq";29
3585;11;"M330";"acq";29
3592;11;"M330";"acq";29
3595;11;"M330";"acq";29
3600;11;"M330";"acq";29
3602;11;"M330";"acq";29
3611;11;"M330";"acq";29
3619;11;"M330";"acq";29
3622;12;"M330";"acq";29
3649;12;"M330";"acq";29
3657;11;"M330";"acq";29
3657;21;"M330";"acq";29
3661;12;"M330";"acq";29
3707;31;"M330";"acq";29
3778;12;"M330";"acq";29
3807;51;"M330";"acq";29
3850;12;"M330";"acq";29
3881;12;"M330";"acq";29
3901;12;"M330";"acq";29
3917;12;"M330";"acq";29
3938;12;"M330";"acq";29
3951;12;"M330";"acq";29
3956;12;"M330";"acq";29
3958;12;"M330";"acq";29
3960;12;"M330";"acq";29
3961;12;"M330";"acq";29
3967;12;"M330";"acq";29
3970;12;"M330";"acq";29
4006;12;"M330";"acq";29
4012;12;"M330";"acq";29
4022;12;"M330";"acq";29
4025;12;"M330";"acq";29
4047;12;"M330";"acq";29
4063;12;"M330";"acq";29
4081;12;"M330";"acq";29
4090;12;"M330";"acq";29
4094;12;"M330";"acq";29
4099;12;"M330";"acq";29
4103;12;"M330";"acq";29
4113;12;"M330";"acq";29
4130;12;"M330";"acq";29
4139;12;"M330";"acq";29
4142;12;"M330";"acq";29
4147;12;"M330";"acq";29
4151;12;"M330";"acq";29
4154;12;"M330";"acq";29
4194;12;"M330";"acq";29
4201;12;"M330";"acq";29
4204;12;"M330";"acq";29
4204;12;"M330";"acq";29
4207;12;"M330";"acq";29
4213;12;"M330";"acq";29
4216;12;"M330";"acq";29
4217;12;"M330";"acq";29
4260;11;"M330";"acq";29
4269;12;"M330";"acq";29
4307;11;"M330";"acq";29
4311;11;"M330";"acq";29
4316;11;"M330";"acq";29
4323;11;"M330";"acq";29
4341;12;"M330";"acq";29
4363;12;"M330";"acq";29
4369;11;"M330";"acq";29
4371;11;"M330";"acq";29
4377;11;"M330";"acq";29
4381;11;"M330";"acq";29
4384;11;"M330";"acq";29
4399;11;"M330";"acq";29
4404;12;"M330";"acq";29
4439;11;"M330";"acq";29
4439;21;"M330";"acq";29
4443;12;"M330";"acq";29
4489;31;"M330";"acq";29
4558;12;"M330";"acq";29
4560;12;"M330";"acq";29
4589;5;"M330";"acq";29
4610;12;"M330";"acq";29
4717;12;"M330";"acq";29
4719;12;"M330";"acq";29
4737;12;"M330";"acq";29
4739;12;"M330";"acq";29
4741;12;"M330";"acq";29
4751;12;"M330";"acq";29
4756;12;"M330";"acq";29
4758;12;"M330";"acq";29
5168;1;"M330";"acq";29
5171;12;"M330";"acq";29
5197;1;"M330";"acq";29
5200;1;"M330";"acq";29
5216;12;"M330";"acq";29
5228;2;"M330";"acq";29
5278;3;"M330";"acq";29
5378;5;"M330";"acq";29
5382;12;"M330";"acq";29
5465;12;"M330";"acq";29
5468;12;"M330";"acq";29
5477;12;"M330";"acq";29
5502;12;"M330";"acq";29
5542;12;"M330";"acq";29
5572;12;"M330";"acq";29
5597;12;"M330";"acq";29
5605;12;"M330";"acq";29
5610;12;"M330";"acq";29
5616;12;"M330";"acq";29
5621;12;"M330";"acq";29
5625;12;"M330";"acq";29
5638;12;"M330";"acq";29
5645;12;"M330";"acq";29
5649;12;"M330";"acq";29
5659;12;"M330";"acq";29
5664;12;"M330";"acq";29
5666;12;"M330";"acq";29
5668;12;"M330";"acq";29
5668;12;"M330";"acq";29
5670;12;"M330";"acq";29
5673;12;"M330";"acq";29
5675;12;"M330";"acq";29
5679;12;"M330";"acq";29
5683;12;"M330";"acq";29
5684;12;"M330";"acq";29
5687;12;"M330";"acq";29
5723;12;"M330";"acq";29
5727;12;"M330";"acq";29
5727;12;"M330";"acq";29
5729;12;"M330";"acq";29
5731;12;"M330";"acq";29
5735;12;"M330";"acq";29
5757;12;"M330";"acq";29
5761;12;"M330";"acq";29
5763;12;"M330";"acq";29
5785;12;"M330";"acq";29
5790;12;"M330";"acq";29
5792;12;"M330";"acq";29
5796;12;"M330";"acq";29
5799;12;"M330";"acq";29
5831;12;"M330";"acq";29
5836;12;"M330";"acq";29
5837;12;"M330";"acq";29
5840;12;"M330";"acq";29
5843;12;"M330";"acq";29
5857;12;"M330";"acq";29
5860;12;"M330";"acq";29
5863;12;"M330";"acq";29
5866;12;"M330";"acq";29
5870;12;"M330";"acq";29
5871;12;"M330";"acq";29
5938;1;"M330";"acq";29
5941;12;"M330";"acq";29
5971;1;"M330";"acq";29
5981;1;"M330";"acq";29
5983;12;"M330";"acq";29
5998;2;"M330";"acq";29
5999;12;"M330";"acq";29
6048;3;"M330";"acq";29
6119;12;"M330";"acq";29
6120;12;"M330";"acq";29
6148;51;"M330";"acq";29
6155;12;"M330";"acq";29
6254;12;"M330";"acq";29
6273;12;"M330";"acq";29
6560;11;"M330";"acq";29
6622;11;"M330";"acq";29
6628;12;"M330";"acq";29
6663;11;"M330";"acq";29
6669;11;"M330";"acq";29
6673;11;"M330";"acq";29
6678;11;"M330";"acq";29
6686;11;"M330";"acq";29
6692;12;"M330";"acq";29
6708;12;"M330";"acq";29
6710;12;"M330";"acq";29
6720;11;"M330";"acq";29
6727;11;"M330";"acq";29
6731;11;"M330";"acq";29
6736;11;"M330";"acq";29
6743;11;"M330";"acq";29
6753;11;"M330";"acq";29
6757;11;"M330";"acq";29
6760;11;"M330";"acq";29
6762;11;"M330";"acq";29
6771;11;"M330";"acq";29
6776;12;"M330";"acq";29
6804;11;"M330";"acq";29
6804;21;"M330";"acq";29
6808;12;"M330";"acq";29
6854;31;"M330";"acq";29
6939;12;"M330";"acq";29
6940;12;"M330";"acq";29
6954;5;"M330";"acq";29
6978;12;"M330";"acq";29
7246;12;"M330";"acq";29
7255;12;"M330";"acq";29
7259;12;"M330";"acq";29
7260;12;"M330";"acq";29
7262;12;"M330";"acq";29
7309;12;"M330";"acq";29
7336;1;"M330";"acq";29
7343;1;"M330";"acq";29
7351;12;"M330";"acq";29
7361;12;"M330";"acq";29
7366;12;"M330";"acq";29
7378;12;"M330";"acq";29
7392;1;"M330";"acq";29
7399;1;"M330";"acq";29
7401;1;"M330";"acq";29
7404;12;"M330";"acq";29
7414;12;"M330";"acq";29
7442;1;"M330";"acq";29
7443;1;"M330";"acq";29
7446;12;"M330";"acq";29
7493;1;"M330";"acq";29
7501;1;"M330";"acq";29
7506;1;"M330";"acq";29
7510;1;"M330";"acq";29
7518;12;"M330";"acq";29
7524;12;"M330";"acq";29
7554;12;"M330";"acq";29
7561;2;"M330";"acq";29
7611;3;"M330";"acq";29
7667;12;"M330";"acq";29
7668;12;"M330";"acq";29
7711;5;"M330";"acq";29
7727;12;"M330";"acq";29
7767;12;"M330";"acq";29
7769;12;"M330";"acq";29
7779;12;"M330";"acq";29
7810;12;"M330";"acq";29
7811;12;"M330";"acq";29
7874;12;"M330";"acq";29
7878;12;"M330";"acq";29
7880;12;"M330";"acq";29
7897;12;"M330";"acq";29
7908;12;"M330";"acq";29
7910;12;"M330";"acq";29
7911;12;"M330";"acq";29
7921;12;"M330";"acq";29
7925;12;"M330";"acq";29
7938;12;"M330";"acq";29
7941;12;"M330";"acq";29
7942;12;"M330";"acq";29
7943;12;"M330";"acq";29
7951;12;"M330";"acq";29
7952;12;"M330";"acq";29
7956;12;"M330";"acq";29
7957;12;"M330";"acq";29
7972;12;"M330";"acq";29
7988;12;"M330";"acq";29
7999;12;"M330";"acq";29
8006;12;"M330";"acq";29
8010;12;"M330";"acq";29
8014;12;"M330";"acq";29
8019;12;"M330";"acq";29
8025;12;"M330";"acq";29
8039;12;"M330";"acq";29
8040;12;"M330";"acq";29
8112;12;"M330";"acq";29
8121;12;"M330";"acq";29
8122;12;"M330";"acq";29
8127;12;"M330";"acq";29
8136;12;"M330";"acq";29
8203;12;"M330";"acq";29
8207;12;"M330";"acq";29
8208;12;"M330";"acq";29
8253;12;"M330";"acq";29
8276;1;"M330";"acq";29
8281;1;"M330";"acq";29
8283;1;"M330";"acq";29
8287;1;"M330";"acq";29
8290;1;"M330";"acq";29
8302;12;"M330";"acq";29
8312;12;"M330";"acq";29
8326;12;"M330";"acq";29
8336;2;"M330";"acq";29
8386;3;"M330";"acq";29
8466;12;"M330";"acq";29
8468;12;"M330";"acq";29
8486;51;"M330";"acq";29
8538;12;"M330";"acq";29
8552;12;"M330";"acq";29
8554;12;"M330";"acq";29
8555;12;"M330";"acq";29
8559;12;"M330";"acq";29
8562;12;"M330";"acq";29
8563;12;"M330";"acq";29
8583;12;"M330";"acq";29
8609;12;"M330";"acq";29
8656;12;"M330";"acq";29
8659;12;"M330";"acq";29
8661;12;"M330";"acq";29
8663;12;"M330";"acq";29
8670;12;"M330";"acq";29
8679;12;"M330";"acq";29
8682;12;"M330";"acq";29
8685;12;"M330";"acq";29
8691;12;"M330";"acq";29
8692;12;"M330";"acq";29
8693;12;"M330";"acq";29
8695;12;"M330";"acq";29
8696;12;"M330";"acq";29
8697;12;"M330";"acq";29
8698;12;"M330";"acq";29
8700;12;"M330";"acq";29
8705;12;"M330";"acq";29
8710;12;"M330";"acq";29
8713;12;"M330";"acq";29
8714;12;"M330";"acq";29
8715;12;"M330";"acq";29
8732;12;"M330";"acq";29
8734;12;"M330";"acq";29
8739;12;"M330";"acq";29
8757;12;"M330";"acq";29
8779;12;"M330";"acq";29
8781;12;"M330";"acq";29
8787;12;"M330";"acq";29
8789;12;"M330";"acq";29
8805;12;"M330";"acq";29
8818;12;"M330";"acq";29
8820;12;"M330";"acq";29
8824;12;"M330";"acq";29
8826;12;"M330";"acq";29
8828;12;"M330";"acq";29
8830;12;"M330";"acq";29
8845;12;"M330";"acq";29
8858;12;"M330";"acq";29
8860;12;"M330";"acq";29
8865;12;"M330";"acq";29
8867;12;"M330";"acq";29
8868;12;"M330";"acq";29
8892;12;"M330";"acq";29
8893;12;"M330";"acq";29
8900;12;"M330";"acq";29
8902;12;"M330";"acq";29
8916;12;"M330";"acq";29
8920;12;"M330";"acq";29
8923;12;"M330";"acq";29
8924;12;"M330";"acq";29
8928;12;"M330";"acq";29
8935;12;"M330";"acq";29
8956;11;"M330";"acq";29
8960;11;"M330";"acq";29
8967;12;"M330";"acq";29
9006;11;"M330";"acq";29
9010;11;"M330";"acq";29
9016;11;"M330";"acq";29
9028;12;"M330";"acq";29
9037;12;"M330";"acq";29
9073;11;"M330";"acq";29
9080;11;"M330";"acq";29
9081;11;"M330";"acq";29
9086;11;"M330";"acq";29
9091;11;"M330";"acq";29
9092;11;"M330";"acq";29
9096;11;"M330";"acq";29
9099;11;"M330";"acq";29
9122;11;"M330";"acq";29
9122;21;"M330";"acq";29
9126;12;"M330";"acq";29
9172;31;"M330";"acq";29
9272;51;"M330";"acq";29
9277;12;"M330";"acq";29
9279;12;"M330";"acq";29
9314;12;"M330";"acq";29
9317;12;"M330";"acq";29
9380;12;"M330";"acq";29
9493;12;"M330";"acq";29
9495;12;"M330";"acq";29
9503;12;"M330";"acq";29
9505;12;"M330";"acq";29
9734;11;"M330";"acq";29
9749;12;"M330";"acq";29
9778;12;"M330";"acq";29
9833;11;"M330";"acq";29
9840;11;"M330";"acq";29
9842;11;"M330";"acq";29
9850;12;"M330";"acq";29
9885;11;"M330";"acq";29
9896;11;"M330";"acq";29
9901;11;"M330";"acq";29
9909;11;"M330";"acq";29
9912;11;"M330";"acq";29
9914;11;"M330";"acq";29
9922;12;"M330";"acq";29
9955;11;"M330";"acq";29
9955;21;"M330";"acq";29
9959;12;"M330";"acq";29
10005;31;"M330";"acq";29
10105;5;"M330";"acq";29
10163;12;"M330";"acq";29
10164;12;"M330";"acq";29
10197;12;"M330";"acq";29
10369;12;"M330";"acq";29
10432;12;"M330";"acq";29
10463;12;"M330";"acq";29
10482;12;"M330";"acq";29
10489;12;"M330";"acq";29
