"t";"evento";"sujeto";"fase";"sesion"
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;12;"M329";"acq";25
0;51;"M329";"acq";25
69;11;"M329";"acq";25
98;12;"M329";"acq";25
130;12;"M329";"acq";25
188;12;"M329";"acq";25
198;11;"M329";"acq";25
259;11;"M329";"acq";25
263;11;"M329";"acq";25
273;12;"M329";"acq";25
343;12;"M329";"acq";25
353;12;"M329";"acq";25
368;12;"M329";"acq";25
377;11;"M329";"acq";25
381;11;"M329";"acq";25
385;12;"M329";"acq";25
393;12;"M329";"acq";25
404;12;"M329";"acq";25
406;12;"M329";"acq";25
413;12;"M329";"acq";25
432;11;"M329";"acq";25
437;12;"M329";"acq";25
457;12;"M329";"acq";25
465;12;"M329";"acq";25
466;12;"M329";"acq";25
472;12;"M329";"acq";25
475;12;"M329";"acq";25
484;11;"M329";"acq";25
491;11;"M329";"acq";25
493;11;"M329";"acq";25
495;11;"M329";"acq";25
500;12;"M329";"acq";25
515;12;"M329";"acq";25
521;12;"M329";"acq";25
524;12;"M329";"acq";25
533;12;"M329";"acq";25
533;12;"M329";"acq";25
536;12;"M329";"acq";25
541;12;"M329";"acq";25
550;12;"M329";"acq";25
557;11;"M329";"acq";25
557;21;"M329";"acq";25
561;12;"M329";"acq";25
607;31;"M329";"acq";25
707;51;"M329";"acq";25
960;12;"M329";"acq";25
972;12;"M329";"acq";25
988;12;"M329";"acq";25
995;12;"M329";"acq";25
1006;11;"M329";"acq";25
1010;11;"M329";"acq";25
1018;12;"M329";"acq";25
1033;12;"M329";"acq";25
1041;12;"M329";"acq";25
1046;12;"M329";"acq";25
1051;12;"M329";"acq";25
1058;11;"M329";"acq";25
1060;11;"M329";"acq";25
1065;12;"M329";"acq";25
1078;12;"M329";"acq";25
1088;12;"M329";"acq";25
1099;11;"M329";"acq";25
1101;11;"M329";"acq";25
1106;11;"M329";"acq";25
1109;11;"M329";"acq";25
1112;12;"M329";"acq";25
1167;12;"M329";"acq";25
1175;11;"M329";"acq";25
1182;11;"M329";"acq";25
1187;12;"M329";"acq";25
1205;12;"M329";"acq";25
1211;11;"M329";"acq";25
1218;11;"M329";"acq";25
1220;11;"M329";"acq";25
1222;11;"M329";"acq";25
1226;11;"M329";"acq";25
1229;11;"M329";"acq";25
1232;12;"M329";"acq";25
1236;12;"M329";"acq";25
1263;12;"M329";"acq";25
1264;12;"M329";"acq";25
1272;12;"M329";"acq";25
1279;11;"M329";"acq";25
1279;21;"M329";"acq";25
1281;11;"M329";"acq";25
1283;12;"M329";"acq";25
1329;31;"M329";"acq";25
1429;5;"M329";"acq";25
1598;12;"M329";"acq";25
1638;12;"M329";"acq";25
1647;12;"M329";"acq";25
1748;12;"M329";"acq";25
1758;12;"M329";"acq";25
1764;12;"M329";"acq";25
1769;12;"M329";"acq";25
1770;12;"M329";"acq";25
1771;12;"M329";"acq";25
1803;12;"M329";"acq";25
1805;12;"M329";"acq";25
1810;12;"M329";"acq";25
1823;12;"M329";"acq";25
1829;12;"M329";"acq";25
1829;12;"M329";"acq";25
1830;12;"M329";"acq";25
1832;12;"M329";"acq";25
1864;12;"M329";"acq";25
1874;12;"M329";"acq";25
1882;12;"M329";"acq";25
1892;12;"M329";"acq";25
1906;12;"M329";"acq";25
1915;12;"M329";"acq";25
1918;12;"M329";"acq";25
1924;12;"M329";"acq";25
1934;12;"M329";"acq";25
1941;12;"M329";"acq";25
1949;12;"M329";"acq";25
1953;12;"M329";"acq";25
1984;1;"M329";"acq";25
1991;1;"M329";"acq";25
1998;12;"M329";"acq";25
2000;12;"M329";"acq";25
2001;12;"M329";"acq";25
2011;12;"M329";"acq";25
2014;12;"M329";"acq";25
2020;12;"M329";"acq";25
2042;12;"M329";"acq";25
2043;12;"M329";"acq";25
2044;2;"M329";"acq";25
2046;12;"M329";"acq";25
2094;3;"M329";"acq";25
2194;51;"M329";"acq";25
2514;12;"M329";"acq";25
2528;12;"M329";"acq";25
2619;11;"M329";"acq";25
2626;12;"M329";"acq";25
2669;11;"M329";"acq";25
2672;11;"M329";"acq";25
2678;12;"M329";"acq";25
2733;12;"M329";"acq";25
2743;12;"M329";"acq";25
2750;11;"M329";"acq";25
2754;11;"M329";"acq";25
2758;12;"M329";"acq";25
2780;12;"M329";"acq";25
2781;12;"M329";"acq";25
2787;12;"M329";"acq";25
2802;12;"M329";"acq";25
2804;12;"M329";"acq";25
2805;12;"M329";"acq";25
2810;11;"M329";"acq";25
2812;11;"M329";"acq";25
2814;11;"M329";"acq";25
2817;11;"M329";"acq";25
2820;12;"M329";"acq";25
2862;12;"M329";"acq";25
2873;12;"M329";"acq";25
2874;12;"M329";"acq";25
2876;12;"M329";"acq";25
2877;12;"M329";"acq";25
2890;11;"M329";"acq";25
2890;21;"M329";"acq";25
2893;12;"M329";"acq";25
2940;31;"M329";"acq";25
3040;5;"M329";"acq";25
3282;12;"M329";"acq";25
3379;12;"M329";"acq";25
3459;12;"M329";"acq";25
3470;12;"M329";"acq";25
3483;1;"M329";"acq";25
3495;12;"M329";"acq";25
3504;12;"M329";"acq";25
3515;12;"M329";"acq";25
3533;12;"M329";"acq";25
3556;12;"M329";"acq";25
3556;12;"M329";"acq";25
3571;12;"M329";"acq";25
3591;12;"M329";"acq";25
3594;12;"M329";"acq";25
3614;12;"M329";"acq";25
3622;12;"M329";"acq";25
3634;12;"M329";"acq";25
3639;12;"M329";"acq";25
3650;12;"M329";"acq";25
3654;12;"M329";"acq";25
3672;1;"M329";"acq";25
3688;12;"M329";"acq";25
3708;12;"M329";"acq";25
3709;12;"M329";"acq";25
3720;12;"M329";"acq";25
3721;12;"M329";"acq";25
3729;12;"M329";"acq";25
3732;2;"M329";"acq";25
3782;3;"M329";"acq";25
3882;5;"M329";"acq";25
3988;12;"M329";"acq";25
4003;12;"M329";"acq";25
4019;12;"M329";"acq";25
4214;12;"M329";"acq";25
4269;12;"M329";"acq";25
4538;1;"M329";"acq";25
4546;1;"M329";"acq";25
4552;12;"M329";"acq";25
4562;12;"M329";"acq";25
4567;12;"M329";"acq";25
4582;12;"M329";"acq";25
4589;12;"M329";"acq";25
4591;12;"M329";"acq";25
4598;2;"M329";"acq";25
4600;12;"M329";"acq";25
4648;3;"M329";"acq";25
4748;51;"M329";"acq";25
4977;12;"M329";"acq";25
4997;12;"M329";"acq";25
5211;12;"M329";"acq";25
5235;12;"M329";"acq";25
5280;12;"M329";"acq";25
5288;12;"M329";"acq";25
5304;11;"M329";"acq";25
5308;11;"M329";"acq";25
5312;12;"M329";"acq";25
5339;12;"M329";"acq";25
5347;12;"M329";"acq";25
5370;11;"M329";"acq";25
5375;11;"M329";"acq";25
5375;21;"M329";"acq";25
5380;12;"M329";"acq";25
5425;31;"M329";"acq";25
5525;5;"M329";"acq";25
5717;12;"M329";"acq";25
5733;12;"M329";"acq";25
5761;12;"M329";"acq";25
5765;12;"M329";"acq";25
5778;12;"M329";"acq";25
5901;1;"M329";"acq";25
5909;1;"M329";"acq";25
5914;12;"M329";"acq";25
5922;12;"M329";"acq";25
5935;12;"M329";"acq";25
5940;12;"M329";"acq";25
5943;12;"M329";"acq";25
5945;12;"M329";"acq";25
5951;12;"M329";"acq";25
5964;12;"M329";"acq";25
5968;12;"M329";"acq";25
5971;12;"M329";"acq";25
5975;12;"M329";"acq";25
5975;12;"M329";"acq";25
5984;12;"M329";"acq";25
5993;12;"M329";"acq";25
5996;12;"M329";"acq";25
6015;12;"M329";"acq";25
6026;12;"M329";"acq";25
6040;12;"M329";"acq";25
6043;12;"M329";"acq";25
6047;12;"M329";"acq";25
6062;1;"M329";"acq";25
6067;1;"M329";"acq";25
6070;1;"M329";"acq";25
6075;12;"M329";"acq";25
6084;12;"M329";"acq";25
6085;12;"M329";"acq";25
6089;12;"M329";"acq";25
6090;12;"M329";"acq";25
6094;12;"M329";"acq";25
6108;12;"M329";"acq";25
6120;12;"M329";"acq";25
6125;12;"M329";"acq";25
6127;2;"M329";"acq";25
6177;3;"M329";"acq";25
6277;51;"M329";"acq";25
6540;12;"M329";"acq";25
6562;12;"M329";"acq";25
6824;11;"M329";"acq";25
6830;11;"M329";"acq";25
6835;12;"M329";"acq";25
6843;12;"M329";"acq";25
6846;12;"M329";"acq";25
6847;12;"M329";"acq";25
6866;12;"M329";"acq";25
6870;12;"M329";"acq";25
6870;12;"M329";"acq";25
6879;12;"M329";"acq";25
6884;12;"M329";"acq";25
6940;12;"M329";"acq";25
6950;11;"M329";"acq";25
6950;21;"M329";"acq";25
6954;12;"M329";"acq";25
7000;31;"M329";"acq";25
7100;51;"M329";"acq";25
7204;12;"M329";"acq";25
7368;11;"M329";"acq";25
7373;12;"M329";"acq";25
7426;12;"M329";"acq";25
7429;12;"M329";"acq";25
7432;12;"M329";"acq";25
7433;12;"M329";"acq";25
7438;12;"M329";"acq";25
7449;11;"M329";"acq";25
7455;12;"M329";"acq";25
7468;12;"M329";"acq";25
7469;12;"M329";"acq";25
7488;12;"M329";"acq";25
7492;12;"M329";"acq";25
7503;12;"M329";"acq";25
7514;12;"M329";"acq";25
7525;11;"M329";"acq";25
7528;11;"M329";"acq";25
7530;11;"M329";"acq";25
7533;11;"M329";"acq";25
7537;11;"M329";"acq";25
7541;12;"M329";"acq";25
7567;12;"M329";"acq";25
7575;12;"M329";"acq";25
7584;12;"M329";"acq";25
7594;12;"M329";"acq";25
7605;11;"M329";"acq";25
7609;11;"M329";"acq";25
7613;12;"M329";"acq";25
7641;12;"M329";"acq";25
7655;11;"M329";"acq";25
7660;11;"M329";"acq";25
7664;12;"M329";"acq";25
7672;12;"M329";"acq";25
7675;12;"M329";"acq";25
7678;12;"M329";"acq";25
7687;12;"M329";"acq";25
7708;12;"M329";"acq";25
7711;12;"M329";"acq";25
7717;12;"M329";"acq";25
7723;11;"M329";"acq";25
7727;11;"M329";"acq";25
7727;21;"M329";"acq";25
7731;12;"M329";"acq";25
7777;31;"M329";"acq";25
7877;54;"M329";"acq";25
8120;12;"M329";"acq";25
8150;11;"M329";"acq";25
8154;11;"M329";"acq";25
8269;11;"M329";"acq";25
8274;11;"M329";"acq";25
8278;12;"M329";"acq";25
8366;12;"M329";"acq";25
8370;12;"M329";"acq";25
8381;11;"M329";"acq";25
8385;11;"M329";"acq";25
8427;11;"M329";"acq";25
8438;12;"M329";"acq";25
8452;12;"M329";"acq";25
8461;12;"M329";"acq";25
8464;12;"M329";"acq";25
8467;12;"M329";"acq";25
8473;11;"M329";"acq";25
8476;11;"M329";"acq";25
8481;12;"M329";"acq";25
8510;12;"M329";"acq";25
8515;12;"M329";"acq";25
8520;12;"M329";"acq";25
8527;12;"M329";"acq";25
8531;11;"M329";"acq";25
8536;11;"M329";"acq";25
8539;11;"M329";"acq";25
8548;11;"M329";"acq";25
8549;11;"M329";"acq";25
8552;11;"M329";"acq";25
8555;11;"M329";"acq";25
8558;11;"M329";"acq";25
8563;11;"M329";"acq";25
8566;12;"M329";"acq";25
8567;12;"M329";"acq";25
8575;12;"M329";"acq";25
8578;12;"M329";"acq";25
8584;12;"M329";"acq";25
8588;12;"M329";"acq";25
8596;11;"M329";"acq";25
8604;12;"M329";"acq";25
8618;12;"M329";"acq";25
8631;12;"M329";"acq";25
8634;12;"M329";"acq";25
8643;11;"M329";"acq";25
8647;11;"M329";"acq";25
8649;11;"M329";"acq";25
8652;11;"M329";"acq";25
8655;11;"M329";"acq";25
8658;11;"M329";"acq";25
8664;11;"M329";"acq";25
8671;12;"M329";"acq";25
