"t";"evento";"sujeto";"fase";"sesion"
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;12;"M329";"acq";26
0;51;"M329";"acq";26
8;12;"M329";"acq";26
26;12;"M329";"acq";26
38;12;"M329";"acq";26
49;12;"M329";"acq";26
97;11;"M329";"acq";26
104;12;"M329";"acq";26
240;11;"M329";"acq";26
244;11;"M329";"acq";26
256;12;"M329";"acq";26
279;12;"M329";"acq";26
279;12;"M329";"acq";26
288;11;"M329";"acq";26
312;11;"M329";"acq";26
330;11;"M329";"acq";26
333;11;"M329";"acq";26
336;11;"M329";"acq";26
339;11;"M329";"acq";26
342;12;"M329";"acq";26
358;12;"M329";"acq";26
383;12;"M329";"acq";26
388;12;"M329";"acq";26
397;12;"M329";"acq";26
400;12;"M329";"acq";26
404;12;"M329";"acq";26
419;11;"M329";"acq";26
424;11;"M329";"acq";26
426;11;"M329";"acq";26
428;11;"M329";"acq";26
430;11;"M329";"acq";26
432;11;"M329";"acq";26
436;12;"M329";"acq";26
470;12;"M329";"acq";26
476;11;"M329";"acq";26
491;11;"M329";"acq";26
494;11;"M329";"acq";26
496;11;"M329";"acq";26
498;11;"M329";"acq";26
500;11;"M329";"acq";26
504;11;"M329";"acq";26
505;12;"M329";"acq";26
511;12;"M329";"acq";26
514;12;"M329";"acq";26
522;12;"M329";"acq";26
530;12;"M329";"acq";26
542;12;"M329";"acq";26
551;12;"M329";"acq";26
559;11;"M329";"acq";26
559;21;"M329";"acq";26
563;12;"M329";"acq";26
609;31;"M329";"acq";26
709;5;"M329";"acq";26
838;12;"M329";"acq";26
858;12;"M329";"acq";26
863;12;"M329";"acq";26
866;12;"M329";"acq";26
1122;12;"M329";"acq";26
1142;1;"M329";"acq";26
1150;12;"M329";"acq";26
1155;12;"M329";"acq";26
1164;12;"M329";"acq";26
1172;12;"M329";"acq";26
1178;12;"M329";"acq";26
1187;12;"M329";"acq";26
1203;12;"M329";"acq";26
1217;12;"M329";"acq";26
1222;12;"M329";"acq";26
1224;12;"M329";"acq";26
1242;12;"M329";"acq";26
1252;12;"M329";"acq";26
1260;12;"M329";"acq";26
1295;12;"M329";"acq";26
1309;12;"M329";"acq";26
1317;12;"M329";"acq";26
1325;12;"M329";"acq";26
1325;12;"M329";"acq";26
1343;12;"M329";"acq";26
1352;12;"M329";"acq";26
1367;12;"M329";"acq";26
1381;12;"M329";"acq";26
1390;1;"M329";"acq";26
1398;1;"M329";"acq";26
1402;1;"M329";"acq";26
